Cpd,Mass,RT,Quality Score,m/z,Show/Hide,Label,Avg Mass,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
1185,4440.4739,5.861,69.1,633.3456,TRUE,Cpd 1185: 5.861,4442.0561,0.0181,633.4885,Negative,-3,-7,5.753,5.961,1680,0.071,36418,0.01,12,3,,247,4,NZ_180709_s07.d,Find by Molecular Feature
1184,4572.5385,5.859,62.5,570.56,TRUE,Cpd 1184: 5.859,4573.25,,570.56,Negative,-8,-8,5.82,5.895,2814,0.053,17075,0,3,1,,247,4,NZ_180709_s07.d,Find by Molecular Feature
1183,4446.5002,5.853,60,1481.1595,TRUE,Cpd 1183: 5.853,4447.5233,,1481.4891,Negative,-3,-3,5.82,5.895,526,0.045,3040,0,3,1,,246,1,NZ_180709_s07.d,Find by Molecular Feature
1182,4076.4678,5.842,88,581.3453,TRUE,Cpd 1182: 5.842,4077.6766,0.0023,581.3453,Negative,-7,-8,5.728,5.878,1377,0.084,14339,0,5,2,,245,2,NZ_180709_s07.d,Find by Molecular Feature
1181,2077.2238,5.839,72.4,691.4006,TRUE,Cpd 1181: 5.839,2077.874,,691.4006,Negative,-3,-3,5.761,5.878,1386,0.064,8192,0,3,1,,245,2,NZ_180709_s07.d,Find by Molecular Feature
1180,2058.247,5.829,65.6,685.0751,TRUE,Cpd 1180: 5.829,2058.8355,,685.0751,Negative,-3,-3,5.77,5.878,3775,0.057,22468,0.01,3,1,,244,1,NZ_180709_s07.d,Find by Molecular Feature
1179,4153.4381,5.819,78.5,592.341,TRUE,Cpd 1179: 5.819,4154.4422,,592.4859,Negative,-7,-7,5.761,5.853,1180,0.053,7365,0,3,1,,243,2,NZ_180709_s07.d,Find by Molecular Feature
1178,4117.5048,5.811,67.5,587.2077,TRUE,Cpd 1178: 5.811,4118.2049,,587.2077,Negative,-7,-7,5.736,5.845,5540,0.06,36938,0.01,3,1,,243,2,NZ_180709_s07.d,Find by Molecular Feature
1177,3747.3533,5.78,69.1,534.3289,TRUE,Cpd 1177: 5.780,3748.31,,534.4718,Negative,-7,-7,5.712,5.836,1354,0.07,11209,0,3,1,,242,3,NZ_180709_s07.d,Find by Molecular Feature
1176,3746.3421,5.78,60,623.3834,TRUE,Cpd 1176: 5.780,3747.2821,0.0099,623.5518,Negative,-5,-7,5.678,5.853,2142,0.084,30161,0.01,8,3,,242,3,NZ_180709_s07.d,Find by Molecular Feature
1175,3708.3995,5.78,100,617.059,TRUE,Cpd 1175: 5.780,3710.1438,0.0061,617.2267,Negative,-2,-7,5.645,5.903,8576,0.089,328192,0.08,32,6,,242,3,NZ_180709_s07.d,Find by Molecular Feature
1174,628.0649,5.761,66.6,627.0576,TRUE,Cpd 1174: 5.761,628.0649,0.0006,627.0576,Negative,-1,-1,5.687,5.828,1195,0.089,8062,0,2,1,,241,5,NZ_180709_s07.d,Find by Molecular Feature
1173,3752.4063,5.758,83.2,624.3928,TRUE,Cpd 1173: 5.758,3753.8429,0.0062,624.3928,Negative,-2,-6,5.603,5.853,777,0.073,20531,0.01,12,3,,241,5,NZ_180709_s07.d,Find by Molecular Feature
1172,3730.4425,5.757,100,620.733,TRUE,Cpd 1172: 5.757,3732.2182,0.0062,621.0675,Negative,-2,-7,5.503,5.87,5637,0.129,358813,0.09,32,6,,241,5,NZ_180709_s07.d,Find by Molecular Feature
1171,4020.4389,5.756,50.9,573.3411,TRUE,Cpd 1171: 5.756,4021.1433,,573.3411,Negative,-7,-7,5.712,5.82,1069,0.066,5772,0,3,1,,241,5,NZ_180709_s07.d,Find by Molecular Feature
1170,4645.603,5.755,100,579.6933,TRUE,Cpd 1170: 5.755,4647.6493,0.0104,579.9429,Negative,-3,-8,5.687,5.87,3394,0.076,90589,0.02,16,3,,241,5,NZ_180709_s07.d,Find by Molecular Feature
1169,4013.4369,5.744,100,572.3407,TRUE,Cpd 1169: 5.744,4015.5642,0.0173,572.484,Negative,-3,-8,5.628,5.886,4603,0.121,206286,0.05,23,4,,240,1,NZ_180709_s07.d,Find by Molecular Feature
1168,1635.3334,5.716,100,544.1033,TRUE,Cpd 1168: 5.716,1636.1599,0.0024,544.1033,Negative,-2,-4,5.653,5.803,3451,0.077,62057,0.02,9,3,,239,2,NZ_180709_s07.d,Find by Molecular Feature
1167,1657.3173,5.716,99.4,827.6514,TRUE,Cpd 1167: 5.716,1657.9433,,827.6514,Negative,-2,-2,5.67,5.753,1143,0.052,5821,0,3,1,,239,2,NZ_180709_s07.d,Find by Molecular Feature
1166,3870.3815,5.693,80,1934.1875,TRUE,Cpd 1166: 5.693,3871.991,0.0231,1934.6932,Negative,-2,-6,5.628,5.77,1121,0.078,21012,0.01,9,2,,238,10,NZ_180709_s07.d,Find by Molecular Feature
1165,3892.3729,5.692,67.7,1945.1779,TRUE,Cpd 1165: 5.692,3892.814,0.0033,1945.6816,Negative,-2,-3,5.653,5.761,839,0.066,9565,0,4,2,,238,10,NZ_180709_s07.d,Find by Molecular Feature
1164,3830.4693,5.691,74.7,637.4043,TRUE,Cpd 1164: 5.691,3833.8916,,638.066,Negative,-6,-6,5.553,5.836,2810,0.101,65255,0.02,8,1,,238,10,NZ_180709_s07.d,Find by Molecular Feature
1163,3848.4064,5.691,100,640.3934,TRUE,Cpd 1163: 5.691,3850.348,0.0037,640.5603,Negative,-2,-7,5.562,5.878,13059,0.099,555809,0.14,39,6,,238,10,NZ_180709_s07.d,Find by Molecular Feature
1162,3854.4259,5.691,100,1926.2057,TRUE,Cpd 1162: 5.691,3856.035,,1926.7052,Negative,-2,-2,5.62,5.786,1774,0.087,28650,0.01,5,1,,238,10,NZ_180709_s07.d,Find by Molecular Feature
1161,3855.4286,5.69,80,1284.1356,TRUE,Cpd 1161: 5.690,3856.5814,,1284.1356,Negative,-3,-3,5.628,5.753,1155,0.073,15706,0,4,1,,238,10,NZ_180709_s07.d,Find by Molecular Feature
1160,3810.4576,5.689,100,634.0686,TRUE,Cpd 1160: 5.689,3812.3078,0.0065,634.2357,Negative,-2,-8,5.478,5.903,60881,0.106,2435787,0.61,50,7,,238,10,NZ_180709_s07.d,Find by Molecular Feature
1159,3832.4452,5.689,100,1915.2149,TRUE,Cpd 1159: 5.689,3834.1483,0.006,1915.7165,Negative,-2,-7,5.553,5.803,3471,0.097,166460,0.04,23,5,,238,10,NZ_180709_s07.d,Find by Molecular Feature
1158,3870.4041,5.689,85.2,1289.1274,TRUE,Cpd 1158: 5.689,3872.073,,1289.4605,Negative,-3,-3,5.612,5.77,1133,0.086,20557,0.01,5,1,,238,10,NZ_180709_s07.d,Find by Molecular Feature
1157,3876.4013,5.687,81.9,1937.1918,TRUE,Cpd 1157: 5.687,3877.7711,0.0047,1937.6969,Negative,-2,-3,5.645,5.745,812,0.06,14920,0,8,2,,238,10,NZ_180709_s07.d,Find by Molecular Feature
1156,3768.4077,5.677,76.7,627.0607,TRUE,Cpd 1156: 5.677,3771.4313,,627.5667,Negative,-6,-6,5.578,5.803,5086,0.107,86906,0.02,6,1,,237,3,NZ_180709_s07.d,Find by Molecular Feature
1155,3770.4304,5.676,79,537.6256,TRUE,Cpd 1155: 5.676,3772.1349,0.0135,537.7708,Negative,-2,-8,5.553,5.803,2024,0.112,66771,0.02,15,4,,237,3,NZ_180709_s07.d,Find by Molecular Feature
1154,3676.3969,5.675,70.5,611.7255,TRUE,Cpd 1154: 5.675,3677.236,,611.8917,Negative,-6,-6,5.628,5.728,1560,0.054,7705,0,3,1,,237,3,NZ_180709_s07.d,Find by Molecular Feature
1153,3730.4421,5.647,83.3,531.9131,TRUE,Cpd 1153: 5.647,3732.2631,0.0014,532.0575,Negative,-3,-7,5.537,5.703,2876,0.087,57476,0.01,10,2,,236,1,NZ_180709_s07.d,Find by Molecular Feature
1152,1038.2069,5.629,87.2,1037.1996,TRUE,Cpd 1152: 5.629,1038.7056,,1037.1996,Negative,-1,-1,5.562,5.728,2184,0.081,13419,0,3,1,,235,5,NZ_180709_s07.d,Find by Molecular Feature
1151,1044.2241,5.628,100,1043.2169,TRUE,Cpd 1151: 5.628,1044.73,,1043.2169,Negative,-1,-1,5.562,5.712,3188,0.077,24868,0.01,3,1,,235,5,NZ_180709_s07.d,Find by Molecular Feature
1150,1000.2605,5.627,100,999.254,TRUE,Cpd 1150: 5.627,1000.8364,0.001,999.254,Negative,-1,-2,5.537,5.828,32977,0.09,535082,0.13,10,2,,235,5,NZ_180709_s07.d,Find by Molecular Feature
1149,1022.2415,5.626,100,1021.2342,TRUE,Cpd 1149: 5.626,1022.8611,,1021.2342,Negative,-1,-1,5.545,5.712,8821,0.079,74121,0.02,4,1,,235,5,NZ_180709_s07.d,Find by Molecular Feature
1148,1066.2045,5.622,85.3,1065.1972,TRUE,Cpd 1148: 5.622,1066.4964,,1065.1972,Negative,-1,-1,5.578,5.695,1377,0.07,7584,0,2,1,,235,5,NZ_180709_s07.d,Find by Molecular Feature
1147,4119.4734,5.593,66.7,1372.1505,TRUE,Cpd 1147: 5.593,4120.927,,1372.4861,Negative,-3,-3,5.553,5.645,824,0.057,7578,0,4,1,,234,4,NZ_180709_s07.d,Find by Molecular Feature
1146,4097.4872,5.592,93.1,584.3474,TRUE,Cpd 1146: 5.592,4099.3262,0.0119,584.4904,Negative,-3,-8,5.52,5.72,7138,0.079,204385,0.05,31,6,,234,4,NZ_180709_s07.d,Find by Molecular Feature
1145,4265.4905,5.591,75.6,608.3485,TRUE,Cpd 1145: 5.591,4267.0243,,608.4908,Negative,-7,-7,5.528,5.712,2943,0.083,35883,0.01,4,1,,234,4,NZ_180709_s07.d,Find by Molecular Feature
1144,4135.4273,5.587,73.5,589.7684,TRUE,Cpd 1144: 5.587,4137.0132,0.0027,589.9122,Negative,-6,-7,5.537,5.662,1625,0.059,22731,0.01,9,2,,234,4,NZ_180709_s07.d,Find by Molecular Feature
1143,3770.4382,5.563,69.4,627.3987,TRUE,Cpd 1143: 5.563,3771.9047,0.0123,627.5683,Negative,-6,-7,5.453,5.637,3087,0.09,53172,0.01,8,2,,233,2,NZ_180709_s07.d,Find by Molecular Feature
1142,1752.7057,5.557,52.9,583.228,TRUE,Cpd 1142: 5.557,1753.653,,583.228,Negative,-3,-3,5.47,5.628,2242,0.071,19574,0,4,1,,233,2,NZ_180709_s07.d,Find by Molecular Feature
1141,3690.3905,5.546,66,614.0573,TRUE,Cpd 1141: 5.546,3691.6879,0.0099,614.2263,Negative,-5,-7,5.428,5.612,2162,0.08,35340,0.01,11,3,,232,1,NZ_180709_s07.d,Find by Molecular Feature
1140,621.5588,5.54,71.4,620.5514,TRUE,Cpd 1140: 5.540,621.5588,0.0013,620.5514,Negative,-1,-1,5.487,5.595,1740,0.057,6540,0,2,1,,231,3,NZ_180709_s07.d,Find by Molecular Feature
1139,3848.3984,5.538,52.6,640.3925,TRUE,Cpd 1139: 5.538,3849.6275,,640.5612,Negative,-6,-6,5.47,5.603,1478,0.081,16362,0,4,1,,231,3,NZ_180709_s07.d,Find by Molecular Feature
1138,3810.4576,5.537,64.2,634.0686,TRUE,Cpd 1138: 5.537,3811.9062,0.0231,634.2355,Negative,-4,-6,5.445,5.595,7363,0.081,96376,0.02,8,2,,231,3,NZ_180709_s07.d,Find by Molecular Feature
1137,1270.4909,5.526,62.9,1269.4837,TRUE,Cpd 1137: 5.526,1270.7546,,1269.4837,Negative,-1,-1,5.478,5.562,1305,0.055,4296,0,2,1,,230,1,NZ_180709_s07.d,Find by Molecular Feature
1136,4362.5633,5.484,68.2,1453.1805,TRUE,Cpd 1136: 5.484,4364.5112,,1453.5145,Negative,-3,-3,5.453,5.545,851,0.053,9667,0,5,1,,229,1,NZ_180709_s07.d,Find by Molecular Feature
1135,4340.565,5.479,100,619.0732,TRUE,Cpd 1135: 5.479,4342.6071,0.0103,619.2169,Negative,-3,-8,5.378,5.653,6493,0.08,234339,0.06,32,6,,228,3,NZ_180709_s07.d,Find by Molecular Feature
1134,4378.507,5.478,79,624.4947,TRUE,Cpd 1134: 5.478,4380.2286,0.0199,624.6371,Negative,-6,-7,5.42,5.57,1572,0.065,30622,0.01,10,2,,228,3,NZ_180709_s07.d,Find by Molecular Feature
1133,4379.5349,5.475,56.3,1458.8377,TRUE,Cpd 1133: 5.475,4380.4178,,1459.1746,Negative,-3,-3,5.445,5.512,641,0.041,3949,0,3,1,,228,3,NZ_180709_s07.d,Find by Molecular Feature
1132,3746.3489,5.464,67.1,623.3842,TRUE,Cpd 1132: 5.464,3748.0459,,623.5511,Negative,-6,-6,5.337,5.537,1250,0.079,13773,0,5,1,,227,3,NZ_180709_s07.d,Find by Molecular Feature
1131,1236.1378,5.461,70.4,1235.1305,TRUE,Cpd 1131: 5.461,1236.5028,,1235.1305,Negative,-1,-1,5.387,5.52,1100,0.076,6256,0,2,1,,227,3,NZ_180709_s07.d,Find by Molecular Feature
1130,3708.4016,5.457,89.1,617.0595,TRUE,Cpd 1130: 5.457,3709.9642,0.0023,617.2268,Negative,-6,-7,5.395,5.57,5162,0.089,139282,0.03,10,2,,227,3,NZ_180709_s07.d,Find by Molecular Feature
1129,1854.7081,5.452,72.6,1853.7008,TRUE,Cpd 1129: 5.452,1855.0215,,1853.7008,Negative,-1,-1,5.412,5.512,887,0.068,4424,0,2,1,,226,2,NZ_180709_s07.d,Find by Molecular Feature
1128,3709.4079,5.448,56.1,740.8743,TRUE,Cpd 1128: 5.448,3710.4652,,740.8743,Negative,-5,-5,5.353,5.528,1245,0.101,12050,0,4,1,,226,2,NZ_180709_s07.d,Find by Molecular Feature
1127,3708.4237,5.413,61.1,1235.135,TRUE,Cpd 1127: 5.413,3708.776,0.0039,1235.4663,Negative,-3,-4,5.312,5.528,1319,0.127,19202,0,4,2,,225,1,NZ_180709_s07.d,Find by Molecular Feature
1126,3402.377,5.407,100,566.0551,TRUE,Cpd 1126: 5.407,3403.8818,0.0109,566.2227,Negative,-2,-7,5.279,5.553,12583,0.087,302732,0.08,26,6,,224,5,NZ_180709_s07.d,Find by Molecular Feature
1125,3440.3295,5.403,91.7,572.3804,TRUE,Cpd 1125: 5.403,3441.6155,0.0073,572.5476,Negative,-2,-6,5.32,5.47,1890,0.07,34601,0.01,11,3,,224,5,NZ_180709_s07.d,Find by Molecular Feature
1124,3468.3995,5.401,62.3,1733.1925,TRUE,Cpd 1124: 5.401,3469.332,,1733.1925,Negative,-2,-2,5.32,5.437,516,0.072,6219,0,3,1,,224,5,NZ_180709_s07.d,Find by Molecular Feature
1123,3462.3511,5.4,60,1730.1683,TRUE,Cpd 1123: 5.400,3463.4423,,1730.6684,Negative,-2,-2,5.312,5.453,686,0.074,4640,0,3,1,,224,5,NZ_180709_s07.d,Find by Molecular Feature
1122,570.7357,5.398,80,569.7283,TRUE,Cpd 1122: 5.398,570.7357,0.0012,569.7283,Negative,-1,-1,5.287,5.503,5519,0.1,39729,0.01,2,1,,224,5,NZ_180709_s07.d,Find by Molecular Feature
1121,3447.3884,5.377,60,1722.6869,TRUE,Cpd 1121: 5.377,3448.1928,,1722.6869,Negative,-2,-2,5.279,5.478,1068,0.121,15014,0,3,1,,223,4,NZ_180709_s07.d,Find by Molecular Feature
1120,3425.4186,5.375,100,569.8959,TRUE,Cpd 1120: 5.375,3426.4087,0.0027,569.8959,Negative,-3,-7,5.22,5.528,7062,0.132,217002,0.05,15,5,,223,4,NZ_180709_s07.d,Find by Molecular Feature
1119,3463.3766,5.37,78.9,691.668,TRUE,Cpd 1119: 5.370,3465.852,,692.0741,Negative,-5,-5,5.254,5.462,1773,0.102,41978,0.01,6,1,,223,4,NZ_180709_s07.d,Find by Molecular Feature
1118,3744.4809,5.369,67.5,623.0729,TRUE,Cpd 1118: 5.369,3746.9103,,623.5517,Negative,-6,-6,5.287,5.437,991,0.085,16545,0,6,1,,223,4,NZ_180709_s07.d,Find by Molecular Feature
1117,3393.3778,5.366,77.2,677.6683,TRUE,Cpd 1117: 5.366,3394.4271,,678.0703,Negative,-5,-5,5.312,5.412,669,0.059,5029,0,3,1,,222,14,NZ_180709_s07.d,Find by Molecular Feature
1116,3465.4042,5.366,98.6,576.56,TRUE,Cpd 1116: 5.366,3466.8826,0.0063,576.7276,Negative,-2,-7,5.195,5.487,4274,0.098,128504,0.03,21,5,,222,14,NZ_180709_s07.d,Find by Molecular Feature
1115,3707.4146,5.364,88,616.8954,TRUE,Cpd 1115: 5.364,3709.0998,0.0031,617.2283,Negative,-5,-7,5.237,5.437,3802,0.087,127360,0.03,11,3,,222,14,NZ_180709_s07.d,Find by Molecular Feature
1114,3565.3532,5.364,100,1781.669,TRUE,Cpd 1114: 5.364,3566.853,0.0017,1782.1699,Negative,-2,-3,5.287,5.437,2056,0.073,41636,0.01,9,2,,222,14,NZ_180709_s07.d,Find by Molecular Feature
1113,3609.3185,5.364,60,1803.652,TRUE,Cpd 1113: 5.364,3610.7123,,1804.1523,Negative,-2,-2,5.312,5.412,659,0.061,7891,0,4,1,,222,14,NZ_180709_s07.d,Find by Molecular Feature
1112,3527.4034,5.362,100,1762.6954,TRUE,Cpd 1112: 5.362,3528.9996,0.0088,1763.1969,Negative,-2,-5,5.187,5.503,6971,0.095,193279,0.05,20,4,,222,14,NZ_180709_s07.d,Find by Molecular Feature
1111,3526.4275,5.362,80,586.7306,TRUE,Cpd 1111: 5.362,3529.09,,587.0586,Negative,-6,-6,5.295,5.453,3320,0.076,53348,0.01,7,1,,222,14,NZ_180709_s07.d,Find by Molecular Feature
1110,3593.3498,5.362,69.6,1795.6676,TRUE,Cpd 1110: 5.362,3594.3202,,1796.1659,Negative,-2,-2,5.328,5.403,700,0.053,6079,0,3,1,,222,14,NZ_180709_s07.d,Find by Molecular Feature
1109,3549.3862,5.361,100,1773.6852,TRUE,Cpd 1109: 5.361,3550.853,0.0084,1774.1859,Negative,-2,-3,5.279,5.453,2940,0.083,55161,0.01,8,2,,222,14,NZ_180709_s07.d,Find by Molecular Feature
1108,3543.3668,5.361,100,589.5535,TRUE,Cpd 1108: 5.361,3545.1438,0.0037,589.7203,Negative,-2,-7,5.245,5.47,12344,0.083,482791,0.12,32,6,,222,14,NZ_180709_s07.d,Find by Molecular Feature
1107,3587.3321,5.36,100,1792.6575,TRUE,Cpd 1107: 5.360,3588.5411,0.0199,1793.161,Negative,-2,-3,5.312,5.428,1215,0.071,17206,0,5,2,,222,14,NZ_180709_s07.d,Find by Molecular Feature
1106,3505.4189,5.36,100,583.2289,TRUE,Cpd 1106: 5.360,3507.0943,0.007,583.3961,Negative,-2,-8,5.204,5.553,88415,0.09,2461238,0.62,45,7,,222,14,NZ_180709_s07.d,Find by Molecular Feature
1105,3571.3718,5.359,89.8,1784.6786,TRUE,Cpd 1105: 5.359,3572.6749,,1785.1761,Negative,-2,-2,5.295,5.437,1346,0.077,19784,0,4,1,,222,14,NZ_180709_s07.d,Find by Molecular Feature
1104,3581.3106,5.358,73.8,715.2551,TRUE,Cpd 1104: 5.358,3582.3836,0.0044,715.6554,Negative,-2,-5,5.312,5.403,825,0.046,8026,0,6,2,,222,14,NZ_180709_s07.d,Find by Molecular Feature
1103,3370.3625,5.354,74.5,560.7182,TRUE,Cpd 1103: 5.354,3371.3594,0.0223,561.0554,Negative,-5,-6,5.287,5.42,1150,0.07,18982,0,6,2,,221,1,NZ_180709_s07.d,Find by Molecular Feature
1102,1713.7094,5.314,90.2,570.2292,TRUE,Cpd 1102: 5.314,1714.119,,570.2292,Negative,-3,-3,5.212,5.462,4801,0.081,22629,0.01,3,1,,220,1,NZ_180709_s07.d,Find by Molecular Feature
1101,3830.3902,5.294,68.1,637.3908,TRUE,Cpd 1101: 5.294,3831.6983,0.014,637.5589,Negative,-3,-6,5.245,5.37,1443,0.056,15911,0,7,2,,219,4,NZ_180709_s07.d,Find by Molecular Feature
1100,3960.4569,5.291,62.4,564.7723,TRUE,Cpd 1100: 5.291,3961.7972,,564.9147,Negative,-7,-7,5.237,5.362,1748,0.065,16796,0,4,1,,219,4,NZ_180709_s07.d,Find by Molecular Feature
1099,3794.4456,5.29,94.6,541.0564,TRUE,Cpd 1099: 5.290,3795.3535,,541.0564,Negative,-7,-7,5.22,5.403,4286,0.084,41193,0.01,4,1,,219,4,NZ_180709_s07.d,Find by Molecular Feature
1098,3792.4473,5.288,100,631.0674,TRUE,Cpd 1098: 5.288,3793.2225,0.0064,631.2337,Negative,-2,-7,5.22,5.395,4248,0.074,119965,0.03,21,6,,219,4,NZ_180709_s07.d,Find by Molecular Feature
1097,3793.4522,5.285,100,1895.7188,TRUE,Cpd 1097: 5.285,3794.2773,,1896.2211,Negative,-2,-2,5.254,5.337,1009,0.056,7500,0,3,1,,218,2,NZ_180709_s07.d,Find by Molecular Feature
1096,1000.2615,5.284,100,499.1234,TRUE,Cpd 1096: 5.284,1000.6856,0.0002,499.1234,Negative,-1,-2,5.229,5.362,1883,0.081,24083,0.01,5,2,,218,2,NZ_180709_s07.d,Find by Molecular Feature
1095,3465.402,5.27,73.5,576.5597,TRUE,Cpd 1095: 5.270,3466.605,0.0016,576.7278,Negative,-5,-7,5.17,5.337,4324,0.094,54067,0.01,9,3,,217,1,NZ_180709_s07.d,Find by Molecular Feature
1094,590.8973,5.242,63,589.89,TRUE,Cpd 1094: 5.242,591.1907,,589.89,Negative,-1,-1,5.212,5.262,927,0.041,2465,0,2,1,,216,1,NZ_180709_s07.d,Find by Molecular Feature
1093,1763.7002,5.197,73.8,1762.6929,TRUE,Cpd 1093: 5.197,1764.218,,1762.6929,Negative,-1,-1,5.145,5.237,706,0.061,5276,0,2,1,,215,1,NZ_180709_s07.d,Find by Molecular Feature
1092,3505.4162,5.189,100,583.2286,TRUE,Cpd 1092: 5.189,3506.5217,0.0037,583.3958,Negative,-2,-6,5.062,5.245,8337,0.066,162611,0.04,14,5,,214,3,NZ_180709_s07.d,Find by Molecular Feature
1091,3543.3567,5.186,80.7,589.5522,TRUE,Cpd 1091: 5.186,3544.2895,,589.7182,Negative,-6,-6,5.129,5.229,1276,0.055,9845,0,3,1,,214,3,NZ_180709_s07.d,Find by Molecular Feature
1090,1732.7031,5.182,77.6,576.5604,TRUE,Cpd 1090: 5.182,1733.2385,,576.5604,Negative,-3,-3,5.087,5.22,978,0.078,5602,0,2,1,,214,3,NZ_180709_s07.d,Find by Molecular Feature
1089,4035.5154,5.174,77.1,575.4947,TRUE,Cpd 1089: 5.174,4037.093,0.0034,575.6386,Negative,-6,-7,5.112,5.279,1518,0.071,29035,0.01,8,2,,213,1,NZ_180709_s07.d,Find by Molecular Feature
1088,3199.3983,5.145,75.2,532.2271,TRUE,Cpd 1088: 5.145,3200.0707,0.0082,532.3926,Negative,-2,-6,5.087,5.237,2527,0.064,32734,0.01,9,3,,212,1,NZ_180709_s07.d,Find by Molecular Feature
1087,3978.4261,5.127,80,1325.1362,TRUE,Cpd 1087: 5.127,3979.6925,0.0059,1325.4709,Negative,-2,-3,5.062,5.187,844,0.06,13185,0,7,2,,211,1,NZ_180709_s07.d,Find by Molecular Feature
1086,3956.4506,5.123,93,1317.8103,TRUE,Cpd 1086: 5.123,3958.0999,0.0037,1318.1435,Negative,-2,-3,5.045,5.22,1911,0.082,49082,0.01,10,2,,210,6,NZ_180709_s07.d,Find by Molecular Feature
1085,3994.4048,5.122,80,1330.461,TRUE,Cpd 1085: 5.122,3995.9607,,1331.1271,Negative,-3,-3,5.087,5.162,640,0.051,5349,0,4,1,,210,6,NZ_180709_s07.d,Find by Molecular Feature
1084,3972.4055,5.121,97,566.4792,TRUE,Cpd 1084: 5.121,3974.2959,0.0065,566.6217,Negative,-2,-8,4.987,5.279,3305,0.084,129341,0.03,32,7,,210,6,NZ_180709_s07.d,Find by Molecular Feature
1083,3934.4589,5.121,100,561.0581,TRUE,Cpd 1083: 5.121,3936.3387,0.0081,561.2012,Negative,-2,-9,5.012,5.27,20609,0.093,834324,0.21,49,8,,210,6,NZ_180709_s07.d,Find by Molecular Feature
1082,3891.4457,5.119,54.2,554.9135,TRUE,Cpd 1082: 5.119,3892.605,,555.0586,Negative,-7,-7,5.07,5.162,804,0.064,4500,0,3,1,,210,6,NZ_180709_s07.d,Find by Molecular Feature
1081,3823.4419,5.117,59.5,545.1987,TRUE,Cpd 1081: 5.117,3824.5488,,545.1987,Negative,-7,-7,5.07,5.187,1304,0.074,8071,0,4,1,,210,6,NZ_180709_s07.d,Find by Molecular Feature
1080,988.6178,5.104,50.8,493.3016,TRUE,Cpd 1080: 5.104,989.0153,,493.3016,Negative,-2,-2,5.012,5.162,613,0.085,1892,0,2,1,,209,1,NZ_180709_s07.d,Find by Molecular Feature
1079,3402.3799,5.082,91.2,566.0559,TRUE,Cpd 1079: 5.082,3403.9847,0.004,566.2221,Negative,-3,-6,4.887,5.22,4977,0.131,147086,0.04,13,3,,208,2,NZ_180709_s07.d,Find by Molecular Feature
1078,3403.3831,5.08,75.8,1700.6854,TRUE,Cpd 1078: 5.080,3404.5509,0.0096,1700.6854,Negative,-2,-4,4.937,5.187,850,0.143,25747,0.01,7,2,,208,2,NZ_180709_s07.d,Find by Molecular Feature
1077,1127.8005,5.058,69.5,562.8929,TRUE,Cpd 1077: 5.058,1128.2744,,563.3852,Negative,-2,-2,4.995,5.137,822,0.093,8042,0,2,1,,207,1,NZ_180709_s07.d,Find by Molecular Feature
1076,3157.3297,5.044,59.7,630.4587,TRUE,Cpd 1076: 5.044,3158.2592,,630.6601,Negative,-5,-5,4.954,5.137,1225,0.088,13597,0,3,1,,206,5,NZ_180709_s07.d,Find by Molecular Feature
1075,623.876,5.042,94.2,622.8688,TRUE,Cpd 1075: 5.042,623.9844,,622.8688,Negative,-1,-1,4.929,5.179,4283,0.126,27807,0.01,2,1,,206,5,NZ_180709_s07.d,Find by Molecular Feature
1074,779.8457,5.04,65,1558.6814,TRUE,Cpd 1074: 5.040,779.8457,0.0031,1558.6814,Negative,-1,-1,4.995,5.145,1840,0.082,20064,0.01,2,1,,206,5,NZ_180709_s07.d,Find by Molecular Feature
1073,780.0955,5.037,69.6,1559.1839,TRUE,Cpd 1073: 5.037,780.0955,0.0001,1559.1839,Negative,-1,-1,4.97,5.129,2128,0.084,26759,0.01,2,1,,206,5,NZ_180709_s07.d,Find by Molecular Feature
1072,1039.7923,5.036,91.3,518.8887,TRUE,Cpd 1072: 5.036,1040.1159,0.0019,518.8887,Negative,-1,-2,4.912,5.137,4262,0.097,37008,0.01,3,2,,206,5,NZ_180709_s07.d,Find by Molecular Feature
1071,3182.3417,5.008,60,1590.1636,TRUE,Cpd 1071: 5.008,3183.3279,,1590.1636,Negative,-2,-2,4.904,5.079,597,0.08,7082,0,3,1,,205,7,NZ_180709_s07.d,Find by Molecular Feature
1070,3121.3817,5.007,76.2,623.2689,TRUE,Cpd 1070: 5.007,3122.1161,0.0055,623.2689,Negative,-4,-5,4.871,5.17,3801,0.15,68273,0.02,5,2,,205,7,NZ_180709_s07.d,Find by Molecular Feature
1069,1579.161,5.006,80,1578.1537,TRUE,Cpd 1069: 5.006,1580.2467,,1579.177,Negative,-1,-1,4.937,5.087,1167,0.091,15391,0,3,1,,205,7,NZ_180709_s07.d,Find by Molecular Feature
1068,1578.6533,5.004,59.2,1577.646,TRUE,Cpd 1068: 5.004,1580.8064,,1579.6797,Negative,-1,-1,4.929,5.104,1189,0.103,18312,0,5,1,,205,7,NZ_180709_s07.d,Find by Molecular Feature
1067,3140.3251,5.003,97.4,1569.1553,TRUE,Cpd 1067: 5.003,3142.3757,,1570.1704,Negative,-2,-2,4.904,5.112,1129,0.113,28014,0.01,5,1,,205,7,NZ_180709_s07.d,Find by Molecular Feature
