Cpd,Mass,RT,Quality Score,m/z,Show/Hide,Label,Avg Mass,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
549,5890.7866,9.198,80,653.5246,TRUE,Cpd 549: 9.198,5893.2925,,653.7456,Negative,-9,-9,9.134,9.284,1938,0.072,35487,0.03,6,1,,181,4,NZ_180521_s06.d,Find by Molecular Feature
548,2946.3807,9.197,53.1,588.2682,TRUE,Cpd 548: 9.197,2946.6038,0.0092,588.2682,Negative,-4,-5,9.126,9.268,1479,0.065,10780,0.01,4,2,,181,4,NZ_180521_s06.d,Find by Molecular Feature
547,5852.8373,9.197,89.5,584.2785,TRUE,Cpd 547: 9.197,5855.0968,0.0282,584.4757,Negative,-3,-10,9.101,9.293,2696,0.08,106865,0.08,16,3,,181,4,NZ_180521_s06.d,Find by Molecular Feature
546,5853.8041,9.192,58.4,730.7174,TRUE,Cpd 546: 9.192,5855.5197,0.0341,730.9664,Negative,-7,-8,9.118,9.268,1172,0.063,11377,0.01,7,2,,180,1,NZ_180521_s06.d,Find by Molecular Feature
545,5569.7724,9.081,75.9,695.215,TRUE,Cpd 545: 9.081,5571.3016,0.0328,695.4639,Negative,-7,-8,9.043,9.134,1034,0.055,11812,0.01,6,2,,179,6,NZ_180521_s06.d,Find by Molecular Feature
544,5584.7527,9.079,83.7,619.5206,TRUE,Cpd 544: 9.079,5587.5541,0.0025,619.7437,Negative,-7,-9,8.96,9.168,3032,0.082,126996,0.1,20,3,,179,6,NZ_180521_s06.d,Find by Molecular Feature
543,5568.7881,9.078,80,1855.259,TRUE,Cpd 543: 9.078,5571.2589,0.0223,1855.9279,Negative,-3,-9,8.951,9.143,1452,0.068,43577,0.03,12,2,,179,6,NZ_180521_s06.d,Find by Molecular Feature
542,5591.7873,9.075,97.7,1862.9218,TRUE,Cpd 542: 9.075,5593.1689,,1863.2543,Negative,-3,-3,9.043,9.134,721,0.064,9569,0.01,4,1,,179,6,NZ_180521_s06.d,Find by Molecular Feature
541,5585.7543,9.074,90.6,557.566,TRUE,Cpd 541: 9.074,5587.3313,0.0235,557.6683,Negative,-3,-10,9.034,9.143,1065,0.055,21714,0.02,14,4,,179,6,NZ_180521_s06.d,Find by Molecular Feature
540,5546.8112,9.073,98.4,615.3042,TRUE,Cpd 540: 9.073,5550.7116,0.0208,615.5274,Negative,-3,-10,8.935,9.201,6845,0.092,412694,0.31,44,6,,179,6,NZ_180521_s06.d,Find by Molecular Feature
539,5547.8071,9.068,64,923.6272,TRUE,Cpd 539: 9.068,5548.7752,,923.7937,Negative,-6,-6,9.026,9.118,688,0.059,5579,0,3,1,,178,1,NZ_180521_s06.d,Find by Molecular Feature
538,4934.7688,9.053,100,703.9598,TRUE,Cpd 538: 9.053,4937.2179,0.0074,704.2451,Negative,-3,-7,8.943,9.151,6658,0.086,289020,0.22,33,5,,177,7,NZ_180521_s06.d,Find by Molecular Feature
537,4972.7183,9.053,96.5,709.3814,TRUE,Cpd 537: 9.053,4975.2971,0.0054,709.6667,Negative,-3,-8,8.943,9.176,5307,0.083,197008,0.15,29,4,,177,7,NZ_180521_s06.d,Find by Molecular Feature
536,4956.7483,9.052,90.1,707.0985,TRUE,Cpd 536: 9.052,4958.9582,0.0096,707.3859,Negative,-3,-7,8.993,9.134,2239,0.072,69008,0.05,17,3,,177,7,NZ_180521_s06.d,Find by Molecular Feature
535,4994.6968,9.051,80,1663.8917,TRUE,Cpd 535: 9.051,4996.7397,,1664.5621,Negative,-3,-3,9.009,9.126,733,0.062,10345,0.01,5,1,,177,7,NZ_180521_s06.d,Find by Molecular Feature
534,4979.7362,9.051,100,1658.9048,TRUE,Cpd 534: 9.051,4980.6656,,1659.2358,Negative,-3,-3,9.009,9.109,1047,0.065,10709,0.01,3,1,,177,7,NZ_180521_s06.d,Find by Molecular Feature
533,4973.7219,9.049,58.9,993.7371,TRUE,Cpd 533: 9.049,4975.0278,,993.9368,Negative,-5,-5,9.018,9.084,929,0.049,7046,0.01,4,1,,177,7,NZ_180521_s06.d,Find by Molecular Feature
532,5017.6883,9.047,60,1671.5555,TRUE,Cpd 532: 9.047,5018.6308,,1671.5555,Negative,-3,-3,9.018,9.076,475,0.041,2816,0,3,1,,177,7,NZ_180521_s06.d,Find by Molecular Feature
531,5262.764,8.978,80,1753.2492,TRUE,Cpd 531: 8.978,5264.9048,0.0144,1753.9198,Negative,-3,-9,8.835,9.051,1819,0.074,56266,0.04,16,3,,176,7,NZ_180521_s06.d,Find by Molecular Feature
530,1761.92,8.978,78.9,1760.9127,TRUE,Cpd 530: 8.978,1762.2723,,1760.9127,Negative,-1,-1,8.935,9.026,841,0.061,4686,0,2,1,,176,7,NZ_180521_s06.d,Find by Molecular Feature
529,5240.7832,8.977,99.2,581.3019,TRUE,Cpd 529: 8.977,5243.3242,0.0122,581.524,Negative,-3,-9,8.876,9.118,5970,0.087,298557,0.23,31,5,,176,7,NZ_180521_s06.d,Find by Molecular Feature
528,5278.7347,8.976,80,658.8349,TRUE,Cpd 528: 8.976,5281.203,0.0072,659.0844,Negative,-3,-9,8.893,9.084,2914,0.078,161776,0.12,32,5,,176,7,NZ_180521_s06.d,Find by Molecular Feature
527,1762.252,8.976,78.5,1761.2448,TRUE,Cpd 527: 8.976,1762.5535,,1761.2448,Negative,-1,-1,8.935,9.026,836,0.06,3574,0,2,1,,176,7,NZ_180521_s06.d,Find by Molecular Feature
526,5242.7822,8.975,60,872.7898,TRUE,Cpd 526: 8.975,5243.6132,,872.9587,Negative,-6,-6,8.943,9.026,928,0.054,6229,0,3,1,,176,7,NZ_180521_s06.d,Find by Molecular Feature
525,5300.7272,8.975,60,1765.9018,TRUE,Cpd 525: 8.975,5302.8027,,1766.5678,Negative,-3,-3,8.935,9.026,682,0.052,8126,0.01,5,1,,176,7,NZ_180521_s06.d,Find by Molecular Feature
524,5241.8047,8.969,74.1,1047.3534,TRUE,Cpd 524: 8.969,5242.5392,0.002,1047.5512,Negative,-5,-6,8.935,9.018,940,0.048,10446,0.01,5,2,,175,1,NZ_180521_s06.d,Find by Molecular Feature
523,5547.7617,8.961,53.2,615.4107,TRUE,Cpd 523: 8.961,5548.6711,,615.5252,Negative,-9,-9,8.918,8.993,1170,0.055,5406,0,3,1,,174,1,NZ_180521_s06.d,Find by Molecular Feature
522,3372.5594,8.845,68.5,673.5046,TRUE,Cpd 522: 8.845,3373.9574,,673.9024,Negative,-5,-5,8.785,8.901,838,0.064,8654,0.01,4,1,,173,1,NZ_180521_s06.d,Find by Molecular Feature
521,7539.0354,8.755,60,684.3596,TRUE,Cpd 521: 8.755,7540.5222,,684.4566,Negative,-11,-11,8.718,8.81,966,0.051,7525,0.01,4,1,,172,1,NZ_180521_s06.d,Find by Molecular Feature
520,4627.6957,8.606,81.5,1541.5612,TRUE,Cpd 520: 8.606,4630.0184,0.0312,1542.2274,Negative,-3,-7,8.56,8.668,1068,0.064,31018,0.02,12,2,,171,6,NZ_180521_s06.d,Find by Molecular Feature
519,4644.6642,8.606,72.3,1547.2153,TRUE,Cpd 519: 8.606,4645.5885,0.0076,1547.5527,Negative,-3,-5,8.568,8.651,797,0.055,9766,0.01,6,2,,171,6,NZ_180521_s06.d,Find by Molecular Feature
518,4649.675,8.605,77,1548.8844,TRUE,Cpd 518: 8.605,4650.7057,,1549.219,Negative,-3,-3,8.568,8.635,699,0.049,4628,0,3,1,,171,6,NZ_180521_s06.d,Find by Molecular Feature
517,4643.6623,8.605,80,772.936,TRUE,Cpd 517: 8.605,4645.8057,0.0049,773.2714,Negative,-6,-7,8.535,8.701,2449,0.083,77414,0.06,12,2,,171,6,NZ_180521_s06.d,Find by Molecular Feature
516,4605.7156,8.603,100,656.9514,TRUE,Cpd 516: 8.603,4607.9969,0.0151,657.2374,Negative,-3,-8,8.477,8.726,5312,0.083,217621,0.16,33,6,,171,6,NZ_180521_s06.d,Find by Molecular Feature
515,4628.6911,8.602,80,770.4412,TRUE,Cpd 515: 8.602,4629.7382,,770.6084,Negative,-6,-6,8.56,8.668,720,0.064,8176,0.01,3,1,,171,6,NZ_180521_s06.d,Find by Molecular Feature
514,4304.6267,8.432,57.3,1433.8683,TRUE,Cpd 514: 8.432,4306.1744,,1434.5354,Negative,-3,-3,8.402,8.452,557,0.035,3660,0,4,1,,170,4,NZ_180521_s06.d,Find by Molecular Feature
513,4298.6199,8.43,98.3,613.0802,TRUE,Cpd 513: 8.430,4300.781,0.0154,613.2229,Negative,-3,-7,8.277,8.535,2732,0.081,76623,0.06,16,3,,170,4,NZ_180521_s06.d,Find by Molecular Feature
512,4260.668,8.429,100,607.659,TRUE,Cpd 512: 8.429,4262.8007,0.008,607.8029,Negative,-3,-8,8.293,8.543,7024,0.08,242965,0.18,34,6,,170,4,NZ_180521_s06.d,Find by Molecular Feature
511,4282.6512,8.424,80,1426.545,TRUE,Cpd 511: 8.424,4284.5605,0.015,1427.2144,Negative,-3,-7,8.368,8.502,970,0.062,23308,0.02,10,2,,170,4,NZ_180521_s06.d,Find by Molecular Feature
510,4260.6881,8.276,64.8,607.6634,TRUE,Cpd 510: 8.276,4262.3197,0.0202,607.8018,Negative,-6,-7,8.202,8.343,1423,0.083,31121,0.02,8,2,,169,1,NZ_180521_s06.d,Find by Molecular Feature
509,3977.6076,8.247,80,1987.7969,TRUE,Cpd 509: 8.247,3979.1675,0.0107,1988.2981,Negative,-2,-6,8.202,8.31,913,0.058,26265,0.02,12,3,,168,3,NZ_180521_s06.d,Find by Molecular Feature
508,3993.5613,8.245,80,664.5863,TRUE,Cpd 508: 8.245,3995.4995,,664.756,Negative,-6,-6,8.193,8.318,1503,0.072,22197,0.02,6,1,,168,3,NZ_180521_s06.d,Find by Molecular Feature
507,3955.6316,8.244,100,564.0829,TRUE,Cpd 507: 8.244,3957.6113,0.0032,564.2254,Negative,-2,-7,8.052,8.36,8894,0.084,345563,0.26,34,6,,168,3,NZ_180521_s06.d,Find by Molecular Feature
506,6883.7592,8.137,76.9,763.8575,TRUE,Cpd 506: 8.137,6886.5121,0.0299,764.1875,Negative,-9,-10,8.06,8.202,1280,0.066,39278,0.03,14,2,,167,3,NZ_180521_s06.d,Find by Molecular Feature
505,6845.7789,8.132,76.6,759.6348,TRUE,Cpd 505: 8.132,6848.9563,,760.0857,Negative,-9,-9,7.994,8.26,1487,0.104,35739,0.03,8,1,,167,3,NZ_180521_s06.d,Find by Molecular Feature
504,6846.791,8.13,66.1,683.6718,TRUE,Cpd 504: 8.130,6848.3512,,683.7736,Negative,-10,-10,7.994,8.252,1697,0.109,19633,0.01,4,1,,167,3,NZ_180521_s06.d,Find by Molecular Feature
503,3410.5087,8.12,63.3,1704.2471,TRUE,Cpd 503: 8.120,3411.4962,,1704.7488,Negative,-2,-2,8.085,8.152,723,0.044,4833,0,3,1,,166,4,NZ_180521_s06.d,Find by Molecular Feature
502,3388.5278,8.119,100,1693.2566,TRUE,Cpd 502: 8.119,3389.8768,,1693.7575,Negative,-2,-2,8.069,8.185,1003,0.073,16317,0.01,4,1,,166,4,NZ_180521_s06.d,Find by Molecular Feature
501,3344.5699,8.115,100,667.9067,TRUE,Cpd 501: 8.115,3346.2459,0.0059,668.1071,Negative,-2,-6,7.91,8.243,18086,0.095,552137,0.42,28,5,,166,4,NZ_180521_s06.d,Find by Molecular Feature
500,3366.5455,8.114,100,1682.2655,TRUE,Cpd 500: 8.114,3368.1103,0.0009,1682.7682,Negative,-2,-5,8.044,8.21,2217,0.079,41708,0.03,9,2,,166,4,NZ_180521_s06.d,Find by Molecular Feature
499,3693.5651,8.024,79.2,1845.7753,TRUE,Cpd 499: 8.024,3695.0306,,1846.2774,Negative,-2,-2,7.994,8.069,723,0.047,6487,0,4,1,,165,6,NZ_180521_s06.d,Find by Molecular Feature
498,3649.6065,8.024,100,607.2604,TRUE,Cpd 498: 8.024,3651.3759,0.006,607.4277,Negative,-2,-7,7.902,8.177,13199,0.085,410186,0.31,31,6,,165,6,NZ_180521_s06.d,Find by Molecular Feature
497,3671.5862,8.023,100,1834.7863,TRUE,Cpd 497: 8.023,3673.1763,0.0033,1835.2859,Negative,-2,-3,7.977,8.094,1379,0.064,26181,0.02,8,2,,165,6,NZ_180521_s06.d,Find by Molecular Feature
496,3555.9411,8.019,60,710.1809,TRUE,Cpd 496: 8.019,3557.1305,,710.1809,Negative,-5,-5,7.952,8.069,1312,0.069,11240,0.01,4,1,,165,6,NZ_180521_s06.d,Find by Molecular Feature
495,7149.8473,8.018,62.3,648.9788,TRUE,Cpd 495: 8.018,7152.1994,,649.1613,Negative,-11,-11,7.944,8.06,1189,0.058,12931,0.01,6,1,,165,6,NZ_180521_s06.d,Find by Molecular Feature
494,7112.922,8.016,79.4,789.3174,TRUE,Cpd 494: 8.016,7114.2414,,789.4261,Negative,-9,-9,7.969,8.035,1053,0.04,4553,0,4,1,,165,6,NZ_180521_s06.d,Find by Molecular Feature
493,3556.4437,8.01,78.9,710.2816,TRUE,Cpd 493: 8.010,3556.9961,0.0061,710.2816,Negative,-4,-6,7.96,8.085,1058,0.065,10463,0.01,5,3,,164,2,NZ_180521_s06.d,Find by Molecular Feature
492,7148.8553,8.009,80,713.8801,TRUE,Cpd 492: 8.009,7151.9887,0.0542,714.1781,Negative,-9,-10,7.944,8.085,1219,0.064,31271,0.02,14,2,,164,2,NZ_180521_s06.d,Find by Molecular Feature
491,2262.9535,7.984,56.6,753.3105,TRUE,Cpd 491: 7.984,2263.4904,,753.6392,Negative,-3,-3,7.969,8.069,1297,0.07,6088,0,2,1,,163,1,NZ_180521_s06.d,Find by Molecular Feature
490,681.0822,7.974,58.7,680.0749,TRUE,Cpd 490: 7.974,681.3393,,680.0749,Negative,-1,-1,7.927,8.06,1753,0.079,6332,0,2,1,,162,1,NZ_180521_s06.d,Find by Molecular Feature
489,6554.7495,7.879,91.9,727.2977,TRUE,Cpd 489: 7.879,6557.8684,0.0108,727.5179,Negative,-8,-9,7.769,7.969,2890,0.086,110322,0.08,16,2,,161,8,NZ_180521_s06.d,Find by Molecular Feature
488,6556.7365,7.877,54.2,935.6694,TRUE,Cpd 488: 7.877,6557.7924,,935.9573,Negative,-7,-7,7.844,7.91,671,0.049,4931,0,3,1,,161,8,NZ_180521_s06.d,Find by Molecular Feature
487,6517.7939,7.875,80,930.1033,TRUE,Cpd 487: 7.875,6518.4199,0.023,930.1033,Negative,-4,-7,7.835,7.927,1156,0.05,18773,0.01,11,4,,161,8,NZ_180521_s06.d,Find by Molecular Feature
486,6863.712,7.875,53,856.9567,TRUE,Cpd 486: 7.875,6866.3189,,857.2105,Negative,-8,-8,7.761,7.994,1198,0.119,27619,0.02,6,1,,161,8,NZ_180521_s06.d,Find by Molecular Feature
485,6555.7463,7.874,50,654.5674,TRUE,Cpd 485: 7.874,6557.1361,,654.6668,Negative,-10,-10,7.802,7.935,1434,0.079,14230,0.01,4,1,,161,8,NZ_180521_s06.d,Find by Molecular Feature
484,6518.7875,7.873,69.3,930.2481,TRUE,Cpd 484: 7.873,6520.0546,,930.2481,Negative,-7,-7,7.835,7.935,833,0.053,8075,0.01,4,1,,161,8,NZ_180521_s06.d,Find by Molecular Feature
483,6538.7518,7.871,78.6,725.5208,TRUE,Cpd 483: 7.871,6541.3627,0.0042,725.8542,Negative,-8,-9,7.802,7.96,1374,0.073,41027,0.03,11,2,,161,8,NZ_180521_s06.d,Find by Molecular Feature
482,6516.7721,7.871,100,723.0785,TRUE,Cpd 482: 7.871,6519.9918,0.0053,723.4125,Negative,-8,-10,7.744,7.977,9016,0.07,288581,0.22,27,3,,161,8,NZ_180521_s06.d,Find by Molecular Feature
481,2270.9419,7.868,60.4,566.7282,TRUE,Cpd 481: 7.868,2271.2957,,566.9737,Negative,-4,-4,7.819,7.96,587,0.082,3620,0,2,1,,160,6,NZ_180521_s06.d,Find by Molecular Feature
480,1302.2227,7.865,73.7,650.1041,TRUE,Cpd 480: 7.865,1302.6297,,650.1041,Negative,-2,-2,7.835,7.902,599,0.048,2946,0,2,1,,160,6,NZ_180521_s06.d,Find by Molecular Feature
479,6044.3739,7.864,70.6,754.5395,TRUE,Cpd 479: 7.864,6045.3703,,754.7817,Negative,-8,-8,7.752,7.944,1097,0.085,8795,0.01,3,1,,160,6,NZ_180521_s06.d,Find by Molecular Feature
478,3406.9101,7.864,64.2,850.7202,TRUE,Cpd 478: 7.864,3407.8283,,850.7202,Negative,-4,-4,7.802,7.96,1713,0.09,14074,0.01,4,1,,160,6,NZ_180521_s06.d,Find by Molecular Feature
477,6841.7708,7.863,100,759.1901,TRUE,Cpd 477: 7.863,6845.7891,0.0224,759.4112,Negative,-6,-12,7.686,8.019,8287,0.128,1124186,0.85,74,7,,160,6,NZ_180521_s06.d,Find by Molecular Feature
476,2478.1086,7.863,77.7,618.5199,TRUE,Cpd 476: 7.863,2478.4052,,618.5199,Negative,-4,-4,7.794,7.91,1542,0.073,7529,0.01,2,1,,160,6,NZ_180521_s06.d,Find by Molecular Feature
475,678.8845,7.861,100,677.8772,TRUE,Cpd 475: 7.861,678.9821,,677.8772,Negative,-1,-1,7.786,7.969,12572,0.084,68837,0.05,2,1,,159,28,NZ_180521_s06.d,Find by Molecular Feature
474,6879.6836,7.861,71.8,763.4035,TRUE,Cpd 474: 7.861,6882.4157,0.0179,763.8496,Negative,-8,-9,7.719,7.977,1357,0.14,58677,0.04,12,2,,159,28,NZ_180521_s06.d,Find by Molecular Feature
473,6826.7939,7.861,86.9,852.342,TRUE,Cpd 473: 7.861,6829.5533,,852.4677,Negative,-8,-8,7.719,7.985,3852,0.118,130100,0.1,9,1,,159,28,NZ_180521_s06.d,Find by Molecular Feature
472,6842.7831,7.861,89.4,1709.6862,TRUE,Cpd 472: 7.861,6845.7928,0.0147,1710.1906,Negative,-4,-5,7.786,7.969,1199,0.087,60872,0.05,15,2,,159,28,NZ_180521_s06.d,Find by Molecular Feature
471,6788.8698,7.861,100,1696.2102,TRUE,Cpd 471: 7.861,6791.2982,,1696.712,Negative,-4,-4,7.744,7.985,7229,0.09,173439,0.13,8,1,,159,28,NZ_180521_s06.d,Find by Molecular Feature
470,6825.8101,7.861,100,757.415,TRUE,Cpd 470: 7.861,6828.6598,0.0153,757.7469,Negative,-4,-12,7.694,8.035,6607,0.115,613190,0.46,60,8,,159,28,NZ_180521_s06.d,Find by Molecular Feature
469,6786.8775,7.86,80,1130.1387,TRUE,Cpd 469: 7.860,6791.0556,0.0021,1130.8036,Negative,-6,-12,7.777,8.002,3825,0.076,157267,0.12,19,2,,159,28,NZ_180521_s06.d,Find by Molecular Feature
468,6789.8415,7.86,100,677.9769,TRUE,Cpd 468: 7.860,6791.9175,,677.9769,Negative,-10,-10,7.736,8.01,16227,0.09,375966,0.28,8,1,,159,28,NZ_180521_s06.d,Find by Molecular Feature
467,2259.3069,7.86,59,563.8194,TRUE,Cpd 467: 7.860,2260.2418,,563.8194,Negative,-4,-4,7.827,7.894,688,0.045,4446,0,3,1,,159,28,NZ_180521_s06.d,Find by Molecular Feature
466,6821.7599,7.86,80,681.1687,TRUE,Cpd 466: 7.860,6828.7127,,681.772,Negative,-10,-10,7.694,8.035,5255,0.122,259546,0.2,15,1,,159,28,NZ_180521_s06.d,Find by Molecular Feature
465,6783.9303,7.86,80,846.984,TRUE,Cpd 465: 7.860,6791.1547,,847.8486,Negative,-8,-8,7.711,7.96,6538,0.087,198891,0.15,15,1,,159,28,NZ_180521_s06.d,Find by Molecular Feature
464,6803.8223,7.86,100,754.9734,TRUE,Cpd 464: 7.860,6807.485,0.01,755.3056,Negative,-4,-13,7.702,8.027,43348,0.098,4164058,3.14,96,9,,159,28,NZ_180521_s06.d,Find by Molecular Feature
463,6787.8643,7.859,100,753.1992,TRUE,Cpd 463: 7.859,6790.5365,0.0116,753.5303,Negative,-4,-9,7.744,7.977,19124,0.085,705185,0.53,29,4,,159,28,NZ_180521_s06.d,Find by Molecular Feature
462,6801.7761,7.859,80,617.336,TRUE,Cpd 462: 7.859,6807.3097,,617.7024,Negative,-11,-11,7.711,8.01,22101,0.094,646686,0.49,13,1,,159,28,NZ_180521_s06.d,Find by Molecular Feature
461,6819.7118,7.859,72.6,618.9626,TRUE,Cpd 461: 7.859,6820.014,0.0455,619.4324,Negative,-10,-11,7.802,7.944,848,0.078,16684,0.01,7,2,,159,28,NZ_180521_s06.d,Find by Molecular Feature
460,6765.8739,7.858,100,675.5801,TRUE,Cpd 460: 7.858,6769.2778,0.0072,675.8795,Negative,-4,-11,7.702,8.077,111336,0.08,8310886,6.28,98,8,,159,28,NZ_180521_s06.d,Find by Molecular Feature
459,6781.8622,7.858,80,677.1802,TRUE,Cpd 459: 7.858,6785.0964,0.0306,677.7783,Negative,-9,-10,7.761,8.044,6091,0.088,100557,0.08,11,2,,159,28,NZ_180521_s06.d,Find by Molecular Feature
458,6864.7768,7.858,73.7,1715.1869,TRUE,Cpd 458: 7.858,6867.5192,,1715.6935,Negative,-4,-4,7.802,7.919,602,0.076,14639,0.01,6,1,,159,28,NZ_180521_s06.d,Find by Molecular Feature
457,2271.2803,7.858,77.2,1134.6329,TRUE,Cpd 457: 7.858,2271.5651,,1134.6329,Negative,-2,-2,7.827,7.902,806,0.055,3214,0,2,1,,159,28,NZ_180521_s06.d,Find by Molecular Feature
456,6653.8086,7.857,60,738.302,TRUE,Cpd 456: 7.857,6656.7513,0.0303,738.6419,Negative,-9,-11,7.802,7.919,931,0.053,26907,0.02,20,3,,159,28,NZ_180521_s06.d,Find by Molecular Feature
455,6783.7499,7.857,80,615.6973,TRUE,Cpd 455: 7.857,6790.7012,,616.3413,Negative,-11,-11,7.752,7.985,10555,0.084,273872,0.21,13,1,,159,28,NZ_180521_s06.d,Find by Molecular Feature
454,6764.8613,7.857,80,562.733,TRUE,Cpd 454: 7.857,6769.0729,0.1009,562.9803,Negative,-12,-13,7.769,7.96,22179,0.068,519884,0.39,23,2,,159,28,NZ_180521_s06.d,Find by Molecular Feature
453,3408.3897,7.857,96.5,680.6707,TRUE,Cpd 453: 7.857,3409.2682,,680.6707,Negative,-5,-5,7.736,7.994,1383,0.118,12434,0.01,3,1,,159,28,NZ_180521_s06.d,Find by Molecular Feature
452,2712.3035,7.857,50.2,677.0686,TRUE,Cpd 452: 7.857,2712.7964,,677.0686,Negative,-4,-4,7.794,7.877,1263,0.054,5590,0,2,1,,159,28,NZ_180521_s06.d,Find by Molecular Feature
451,3406.4166,7.856,76.5,850.5969,TRUE,Cpd 451: 7.856,3406.9587,,850.5969,Negative,-4,-4,7.794,7.969,2886,0.09,20068,0.02,3,1,,159,28,NZ_180521_s06.d,Find by Molecular Feature
450,6862.7447,7.855,58.5,761.52,TRUE,Cpd 450: 7.855,6866.8646,0.0009,761.8512,Negative,-9,-10,7.702,8.035,1420,0.137,92228,0.07,18,2,,159,28,NZ_180521_s06.d,Find by Molecular Feature
449,6631.8144,7.855,72,735.8657,TRUE,Cpd 449: 7.855,6634.106,0.0605,736.0792,Negative,-9,-11,7.81,7.919,1248,0.063,28644,0.02,12,2,,159,28,NZ_180521_s06.d,Find by Molecular Feature
448,6630.7779,7.854,58.5,662.0705,TRUE,Cpd 448: 7.854,6633.7717,,662.4739,Negative,-10,-10,7.786,7.91,849,0.065,13980,0.01,7,1,,159,28,NZ_180521_s06.d,Find by Molecular Feature
447,3402.3895,7.742,59.3,566.0576,TRUE,Cpd 447: 7.742,3403.2538,,566.0576,Negative,-6,-6,7.727,7.769,1186,0.035,4298,0,3,1,,158,1,NZ_180521_s06.d,Find by Molecular Feature
446,6193.6705,7.716,68.9,773.207,TRUE,Cpd 446: 7.716,6195.6385,0.0531,773.4553,Negative,-8,-9,7.611,7.869,1500,0.088,36800,0.03,10,2,,157,1,NZ_180521_s06.d,Find by Molecular Feature
445,6173.6581,7.713,64.3,616.3585,TRUE,Cpd 445: 7.713,6174.9194,,616.4624,Negative,-10,-10,7.652,7.761,1563,0.064,15988,0.01,4,1,,156,8,NZ_180521_s06.d,Find by Molecular Feature
444,6171.7304,7.711,100,770.4595,TRUE,Cpd 444: 7.711,6174.1472,0.0154,770.7095,Negative,-7,-9,7.594,7.819,4254,0.088,173491,0.13,16,3,,156,8,NZ_180521_s06.d,Find by Molecular Feature
443,6247.6019,7.71,70.1,779.943,TRUE,Cpd 443: 7.710,6250.3706,,780.0702,Negative,-8,-8,7.644,7.786,1207,0.06,19102,0.01,7,1,,156,8,NZ_180521_s06.d,Find by Molecular Feature
442,6209.672,7.709,80,775.2029,TRUE,Cpd 442: 7.709,6212.6254,0.0132,775.454,Negative,-7,-9,7.619,7.827,3194,0.077,141250,0.11,24,3,,156,8,NZ_180521_s06.d,Find by Molecular Feature
441,6248.6173,7.709,68.5,891.6535,TRUE,Cpd 441: 7.709,6249.8545,0.0118,891.7975,Negative,-7,-9,7.669,7.786,739,0.055,14628,0.01,7,2,,156,8,NZ_180521_s06.d,Find by Molecular Feature
440,6194.7229,7.708,53.4,883.9531,TRUE,Cpd 440: 7.708,6196.2299,,884.0959,Negative,-7,-7,7.619,7.761,638,0.061,5444,0,4,1,,156,8,NZ_180521_s06.d,Find by Molecular Feature
439,6232.6491,7.707,55.5,691.5093,TRUE,Cpd 439: 7.707,6234.0023,,691.6218,Negative,-9,-9,7.669,7.744,1089,0.049,4953,0,4,1,,156,8,NZ_180521_s06.d,Find by Molecular Feature
438,6172.7675,7.706,76.4,1542.1846,TRUE,Cpd 438: 7.706,6174.191,,1542.4336,Negative,-4,-4,7.669,7.752,810,0.054,8024,0.01,4,1,,156,8,NZ_180521_s06.d,Find by Molecular Feature
437,6421.8214,7.623,80,712.5274,TRUE,Cpd 437: 7.623,6422.8653,0.0422,712.6376,Negative,-8,-9,7.561,7.694,1269,0.064,16144,0.01,6,2,,155,1,NZ_180521_s06.d,Find by Molecular Feature
436,5887.6125,7.535,60,840.0802,TRUE,Cpd 436: 7.535,5889.4322,,840.2242,Negative,-7,-7,7.502,7.577,647,0.045,5433,0,5,1,,154,8,NZ_180521_s06.d,Find by Molecular Feature
435,5827.7056,7.534,84.7,1455.9189,TRUE,Cpd 435: 7.534,5829.0993,0.0013,1456.1698,Negative,-4,-6,7.486,7.577,850,0.053,16005,0.01,8,2,,154,8,NZ_180521_s06.d,Find by Molecular Feature
434,5848.6617,7.534,80,730.071,TRUE,Cpd 434: 7.534,5850.6235,0.0342,730.326,Negative,-3,-9,7.461,7.627,2173,0.073,57627,0.04,14,3,,154,8,NZ_180521_s06.d,Find by Molecular Feature
433,5886.6,7.533,54.4,734.8152,TRUE,Cpd 433: 7.533,5889.026,0.0561,735.0713,Negative,-3,-8,7.486,7.611,1002,0.059,20798,0.02,11,2,,154,8,NZ_180521_s06.d,Find by Molecular Feature
432,5902.5921,7.533,74.1,736.8162,TRUE,Cpd 432: 7.533,5904.8209,0.011,737.0656,Negative,-7,-8,7.461,7.619,1731,0.07,34299,0.03,10,2,,154,8,NZ_180521_s06.d,Find by Molecular Feature
431,2932.8267,7.53,80,1954.213,TRUE,Cpd 431: 7.530,2933.3577,0.006,1954.5388,Negative,-2,-3,7.494,7.577,789,0.048,19569,0.01,7,2,,154,8,NZ_180521_s06.d,Find by Molecular Feature
430,5826.6902,7.53,83.6,727.3292,TRUE,Cpd 430: 7.530,5829.2827,0.0118,727.5795,Negative,-3,-9,7.344,7.644,5784,0.089,252833,0.19,26,4,,154,8,NZ_180521_s06.d,Find by Molecular Feature
429,5864.6387,7.53,96.4,732.073,TRUE,Cpd 429: 7.530,5867.584,0.0069,732.3228,Negative,-7,-9,7.378,7.627,3515,0.083,176633,0.13,24,3,,154,8,NZ_180521_s06.d,Find by Molecular Feature
