Cpd,Mass,RT,Quality Score,m/z,Show/Hide,Label,Avg Mass,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
1085,5162.5654,7.681,80,736.4988,TRUE,Cpd 1085: 7.681,5165.0396,0.0411,736.7854,Negative,-6,-8,7.553,7.803,2119,0.091,91721,0.03,19,3,,276,11,NZ_180709_s06.d,Find by Molecular Feature
1084,5185.5479,7.679,60,1727.5087,TRUE,Cpd 1084: 7.679,5187.0049,,1728.1805,Negative,-3,-3,7.578,7.744,561,0.089,8458,0,4,1,,276,11,NZ_180709_s06.d,Find by Molecular Feature
1083,5190.574,7.677,60,1729.1841,TRUE,Cpd 1083: 7.677,5192.2411,,1729.8468,Negative,-3,-3,7.636,7.736,604,0.063,7129,0,4,1,,276,11,NZ_180709_s06.d,Find by Molecular Feature
1082,5163.5689,7.676,86.9,1720.1823,TRUE,Cpd 1082: 7.676,5164.8488,,1720.1823,Negative,-3,-3,7.569,7.728,694,0.091,9604,0,4,1,,276,11,NZ_180709_s06.d,Find by Molecular Feature
1081,5106.6412,7.675,65.3,637.3229,TRUE,Cpd 1081: 7.675,5110.2712,,637.6962,Negative,-8,-8,7.553,7.786,2686,0.118,76147,0.02,8,1,,276,11,NZ_180709_s06.d,Find by Molecular Feature
1080,3287.5295,7.672,84.1,1642.7575,TRUE,Cpd 1080: 7.672,3289.1875,,1643.2571,Negative,-2,-2,7.594,7.786,3223,0.086,49384,0.01,6,1,,275,8,NZ_180709_s06.d,Find by Molecular Feature
1079,3331.485,7.671,71.8,1664.7352,TRUE,Cpd 1079: 7.671,3332.4157,,1665.2379,Negative,-2,-2,7.644,7.711,925,0.044,5341,0,3,1,,275,8,NZ_180709_s06.d,Find by Molecular Feature
1078,3325.4695,7.67,81.9,1661.7275,TRUE,Cpd 1078: 7.670,3326.8552,,1662.2323,Negative,-2,-2,7.628,7.736,954,0.062,9485,0,4,1,,275,8,NZ_180709_s06.d,Find by Molecular Feature
1077,3309.5052,7.669,100,1653.7453,TRUE,Cpd 1077: 7.669,3311.1857,,1654.2492,Negative,-2,-2,7.619,7.744,1383,0.069,18219,0,5,1,,275,8,NZ_180709_s06.d,Find by Molecular Feature
1076,3303.4918,7.669,100,659.6896,TRUE,Cpd 1076: 7.669,3305.0718,0.0133,659.8903,Negative,-2,-6,7.603,7.769,2184,0.075,73272,0.02,22,5,,275,8,NZ_180709_s06.d,Find by Molecular Feature
1075,3265.5424,7.668,100,543.2496,TRUE,Cpd 1075: 7.668,3267.1518,0.0041,543.4157,Negative,-2,-7,7.494,7.819,19296,0.091,797335,0.22,35,6,,275,8,NZ_180709_s06.d,Find by Molecular Feature
1074,3153.5137,7.668,53.8,629.6955,TRUE,Cpd 1074: 7.668,3154.9221,,629.8944,Negative,-5,-5,7.586,7.736,1204,0.079,13713,0,4,1,,275,8,NZ_180709_s06.d,Find by Molecular Feature
1073,5145.5816,7.667,73.9,642.1904,TRUE,Cpd 1073: 7.667,5147.2695,,642.4409,Negative,-8,-8,7.553,7.753,1026,0.101,11348,0,4,1,,275,8,NZ_180709_s06.d,Find by Molecular Feature
1072,1799.2255,7.647,71.9,1798.2183,TRUE,Cpd 1072: 7.647,1799.5678,,1798.2183,Negative,-1,-1,7.603,7.686,761,0.051,2835,0,2,1,,274,4,NZ_180709_s06.d,Find by Molecular Feature
1071,5374.6687,7.641,80,596.1778,TRUE,Cpd 1071: 7.641,5377.0674,0.0133,596.3989,Negative,-3,-10,7.494,7.836,3907,0.087,163777,0.04,29,5,,274,4,NZ_180709_s06.d,Find by Molecular Feature
1070,5542.6523,7.641,60,614.843,TRUE,Cpd 1070: 7.641,5543.7088,,614.9532,Negative,-9,-9,7.519,7.711,1163,0.092,10130,0,3,1,,274,4,NZ_180709_s06.d,Find by Molecular Feature
1069,5412.6004,7.639,72,600.393,TRUE,Cpd 1069: 7.639,5415.2023,0.0119,600.6159,Negative,-7,-9,7.528,7.753,1790,0.092,43571,0.01,12,2,,274,4,NZ_180709_s06.d,Find by Molecular Feature
1068,5063.6528,7.631,56.8,631.9507,TRUE,Cpd 1068: 7.631,5065.3338,0.0636,632.0708,Negative,-7,-8,7.494,7.753,1998,0.093,39326,0.01,9,2,,273,1,NZ_180709_s06.d,Find by Molecular Feature
1067,5102.605,7.598,96.4,636.8183,TRUE,Cpd 1067: 7.598,5103.6702,,636.9444,Negative,-8,-8,7.536,7.694,1814,0.099,24342,0.01,3,1,,272,4,NZ_180709_s06.d,Find by Molecular Feature
1066,5177.4824,7.595,79.3,861.9065,TRUE,Cpd 1066: 7.595,5179.8252,,862.244,Negative,-6,-6,7.544,7.661,956,0.056,9815,0,6,1,,272,4,NZ_180709_s06.d,Find by Molecular Feature
1065,5139.5674,7.594,81.2,733.2165,TRUE,Cpd 1065: 7.594,5142.1146,0.0026,733.5028,Negative,-6,-7,7.519,7.678,2018,0.07,64420,0.02,14,2,,272,4,NZ_180709_s06.d,Find by Molecular Feature
1064,5101.6058,7.593,92.1,727.7929,TRUE,Cpd 1064: 7.593,5103.1946,0.0081,727.9371,Negative,-3,-7,7.494,7.694,2098,0.074,44932,0.01,13,3,,272,4,NZ_180709_s06.d,Find by Molecular Feature
1063,1703.5502,7.585,77.3,1702.5429,TRUE,Cpd 1063: 7.585,1703.8432,,1702.5429,Negative,-1,-1,7.536,7.611,1144,0.049,3985,0,2,1,,271,2,NZ_180709_s06.d,Find by Molecular Feature
1062,1281.398,7.582,69.6,639.6917,TRUE,Cpd 1062: 7.582,1281.7008,,639.6917,Negative,-2,-2,7.536,7.603,2812,0.05,10677,0,2,1,,271,2,NZ_180709_s06.d,Find by Molecular Feature
1061,4785.6233,7.542,60,956.1174,TRUE,Cpd 1061: 7.542,4786.1937,,956.1174,Negative,-5,-5,7.486,7.603,1372,0.061,6926,0,3,1,,270,1,NZ_180709_s06.d,Find by Molecular Feature
1060,4826.5911,7.539,88.5,1607.8564,TRUE,Cpd 1060: 7.539,4827.8254,,1607.8564,Negative,-3,-3,7.445,7.619,1581,0.089,25981,0.01,4,1,,269,12,NZ_180709_s06.d,Find by Molecular Feature
1059,4841.5555,7.538,95.2,1612.8442,TRUE,Cpd 1059: 7.538,4843.6073,0.0085,1613.1799,Negative,-3,-8,7.445,7.611,1659,0.078,30349,0.01,9,2,,269,12,NZ_180709_s06.d,Find by Molecular Feature
1058,4803.5954,7.538,100,1600.1961,TRUE,Cpd 1058: 7.538,4805.7863,0.0338,1600.8656,Negative,-3,-7,7.395,7.636,3104,0.098,136425,0.04,17,3,,269,12,NZ_180709_s06.d,Find by Molecular Feature
1057,4842.5663,7.537,55.9,690.7893,TRUE,Cpd 1057: 7.537,4843.5837,0.0265,690.7893,Negative,-6,-7,7.469,7.603,1354,0.061,12573,0,7,2,,269,12,NZ_180709_s06.d,Find by Molecular Feature
1056,4863.5395,7.536,77.1,1620.1726,TRUE,Cpd 1056: 7.536,4865.3707,,1620.8391,Negative,-3,-3,7.486,7.603,1018,0.067,14355,0,5,1,,269,12,NZ_180709_s06.d,Find by Molecular Feature
1055,4802.5997,7.536,56.4,599.3177,TRUE,Cpd 1055: 7.536,4803.6453,,599.3177,Negative,-8,-8,7.469,7.586,594,0.064,5833,0,3,1,,269,12,NZ_180709_s06.d,Find by Molecular Feature
1054,4847.5744,7.536,64.6,1614.8509,TRUE,Cpd 1054: 7.536,4849.6144,,1615.1812,Negative,-3,-3,7.494,7.594,953,0.062,13183,0,6,1,,269,12,NZ_180709_s06.d,Find by Molecular Feature
1053,4857.5055,7.535,80,692.9226,TRUE,Cpd 1053: 7.535,4859.4591,0.01,693.2095,Negative,-3,-7,7.395,7.636,1698,0.074,50696,0.01,15,3,,269,12,NZ_180709_s06.d,Find by Molecular Feature
1052,4781.6166,7.535,100,682.0803,TRUE,Cpd 1052: 7.535,4783.8877,0.0071,682.3666,Negative,-3,-8,7.37,7.686,26447,0.103,1381791,0.38,43,6,,269,12,NZ_180709_s06.d,Find by Molecular Feature
1051,4886.5186,7.535,53.4,1627.8322,TRUE,Cpd 1051: 7.535,4887.4131,,1627.8322,Negative,-3,-3,7.486,7.578,679,0.057,4682,0,3,1,,269,12,NZ_180709_s06.d,Find by Molecular Feature
1050,4819.558,7.534,100,687.5008,TRUE,Cpd 1050: 7.534,4821.9045,0.0091,687.6446,Negative,-3,-8,7.411,7.661,10872,0.094,530030,0.14,40,6,,269,12,NZ_180709_s06.d,Find by Molecular Feature
1049,2867.3448,7.533,54.7,1910.5624,TRUE,Cpd 1049: 7.533,2867.8594,0.0153,1910.8886,Negative,-3,-4,7.494,7.561,541,0.045,9100,0,6,2,,269,12,NZ_180709_s06.d,Find by Molecular Feature
1048,4805.5882,7.53,52.1,599.6913,TRUE,Cpd 1048: 7.530,4806.9529,,599.6913,Negative,-8,-8,7.436,7.619,1689,0.093,16226,0,5,1,,268,11,NZ_180709_s06.d,Find by Molecular Feature
1047,2856.3565,7.53,95,951.1119,TRUE,Cpd 1047: 7.530,2856.8917,0.0046,951.1119,Negative,-2,-3,7.478,7.586,972,0.058,22955,0.01,8,2,,268,11,NZ_180709_s06.d,Find by Molecular Feature
1046,1396.3259,7.529,100,697.1557,TRUE,Cpd 1046: 7.529,1396.8718,0.001,697.1557,Negative,-1,-3,7.461,7.611,1833,0.078,24525,0.01,6,3,,268,11,NZ_180709_s06.d,Find by Molecular Feature
1045,5711.6957,7.527,82.5,712.9551,TRUE,Cpd 1045: 7.527,5714.581,0.0046,713.3295,Negative,-7,-9,7.353,7.644,3494,0.096,186922,0.05,24,3,,268,11,NZ_180709_s06.d,Find by Molecular Feature
1044,5749.6557,7.526,51.7,717.6997,TRUE,Cpd 1044: 7.526,5752.247,,717.9489,Negative,-8,-8,7.436,7.694,1210,0.073,11730,0,7,1,,268,11,NZ_180709_s06.d,Find by Molecular Feature
1043,5718.7116,7.526,68.7,1905.2299,TRUE,Cpd 1043: 7.526,5719.7907,,1905.8965,Negative,-3,-3,7.494,7.561,586,0.038,3750,0,3,1,,268,11,NZ_180709_s06.d,Find by Molecular Feature
1042,5673.7488,7.525,100,708.211,TRUE,Cpd 1042: 7.525,5676.2509,0.0162,708.4616,Negative,-3,-10,7.32,7.686,7961,0.1,418838,0.11,41,7,,268,11,NZ_180709_s06.d,Find by Molecular Feature
1041,5695.7404,7.524,80,1897.5729,TRUE,Cpd 1041: 7.524,5697.7392,,1897.9092,Negative,-3,-3,7.478,7.586,1024,0.059,13544,0,5,1,,268,11,NZ_180709_s06.d,Find by Molecular Feature
1040,5696.6731,7.524,73.1,631.9564,TRUE,Cpd 1040: 7.524,5698.7024,,632.0693,Negative,-9,-9,7.428,7.578,1269,0.062,10376,0,6,1,,268,11,NZ_180709_s06.d,Find by Molecular Feature
1039,5675.7857,7.523,77.6,1134.1499,TRUE,Cpd 1039: 7.523,5676.6987,,1134.348,Negative,-5,-5,7.478,7.553,1219,0.047,6430,0,3,1,,268,11,NZ_180709_s06.d,Find by Molecular Feature
1038,946.2935,7.523,56.6,1891.582,TRUE,Cpd 1038: 7.523,946.2935,0.0047,1891.582,Negative,-1,-1,7.478,7.594,1386,0.065,10249,0,2,1,,268,11,NZ_180709_s06.d,Find by Molecular Feature
1037,5750.6519,7.519,73.4,820.5144,TRUE,Cpd 1037: 7.519,5751.5507,,820.5144,Negative,-7,-7,7.486,7.594,906,0.058,7038,0,3,1,,267,1,NZ_180709_s06.d,Find by Molecular Feature
1036,3265.5321,7.491,69.4,543.2492,TRUE,Cpd 1036: 7.491,3266.4277,0.0118,543.4163,Negative,-5,-6,7.395,7.569,2392,0.097,39893,0.01,6,2,,266,1,NZ_180709_s06.d,Find by Molecular Feature
1035,3063.4191,7.488,53.4,1530.7023,TRUE,Cpd 1035: 7.488,3064.3955,,1531.1988,Negative,-2,-2,7.445,7.519,681,0.046,3997,0,3,1,,265,9,NZ_180709_s06.d,Find by Molecular Feature
1034,3003.4853,7.485,100,1500.7354,TRUE,Cpd 1034: 7.485,3004.96,,1501.2366,Negative,-2,-2,7.42,7.569,2241,0.079,35547,0.01,5,1,,265,9,NZ_180709_s06.d,Find by Molecular Feature
1033,3047.4528,7.485,58.8,1522.7191,TRUE,Cpd 1033: 7.485,3048.3359,,1522.7191,Negative,-2,-2,7.445,7.536,639,0.054,5014,0,3,1,,265,9,NZ_180709_s06.d,Find by Molecular Feature
1032,3019.4474,7.484,100,1508.7164,TRUE,Cpd 1032: 7.484,3020.9564,,1508.7164,Negative,-2,-2,7.428,7.561,1224,0.072,19097,0.01,5,1,,265,9,NZ_180709_s06.d,Find by Molecular Feature
1031,2981.5043,7.484,100,1489.7444,TRUE,Cpd 1031: 7.484,2982.8962,0.0116,1490.246,Negative,-2,-5,7.378,7.578,5823,0.084,94578,0.03,9,3,,265,9,NZ_180709_s06.d,Find by Molecular Feature
1030,2997.4675,7.484,100,1497.7276,TRUE,Cpd 1030: 7.484,2999.0756,0.0064,1498.2274,Negative,-2,-5,7.403,7.569,1844,0.076,86331,0.02,20,4,,265,9,NZ_180709_s06.d,Find by Molecular Feature
1029,3041.4338,7.483,82.5,1519.7096,TRUE,Cpd 1029: 7.483,3042.7282,,1520.2087,Negative,-2,-2,7.445,7.528,949,0.054,8921,0,4,1,,265,9,NZ_180709_s06.d,Find by Molecular Feature
1028,3025.4668,7.483,99.8,1511.7261,TRUE,Cpd 1028: 7.483,3026.8782,,1512.2283,Negative,-2,-2,7.428,7.544,1111,0.067,14473,0,4,1,,265,9,NZ_180709_s06.d,Find by Molecular Feature
1027,2959.5198,7.482,100,590.8964,TRUE,Cpd 1027: 7.482,2961.0721,0.0039,591.0964,Negative,-2,-6,7.37,7.644,30883,0.09,1166317,0.32,31,5,,265,9,NZ_180709_s06.d,Find by Molecular Feature
1026,2675.4808,7.45,100,1336.7331,TRUE,Cpd 1026: 7.450,2676.871,0.0021,1337.2349,Negative,-2,-4,7.336,7.586,8632,0.091,151996,0.04,13,3,,264,10,NZ_180709_s06.d,Find by Molecular Feature
1025,2697.461,7.449,100,1347.7232,TRUE,Cpd 1025: 7.449,2698.8519,,1348.2255,Negative,-2,-2,7.378,7.536,3396,0.079,55061,0.02,5,1,,264,10,NZ_180709_s06.d,Find by Molecular Feature
1024,2719.4418,7.449,100,1358.7136,TRUE,Cpd 1024: 7.449,2720.6898,,1359.2158,Negative,-2,-2,7.395,7.519,1599,0.075,22209,0.01,4,1,,264,10,NZ_180709_s06.d,Find by Molecular Feature
1023,2757.3961,7.449,80,1377.6908,TRUE,Cpd 1023: 7.449,2758.3134,,1377.6908,Negative,-2,-2,7.403,7.494,856,0.056,7556,0,3,1,,264,10,NZ_180709_s06.d,Find by Molecular Feature
1022,2653.4961,7.449,100,529.6913,TRUE,Cpd 1022: 7.449,2654.8987,0.0039,529.892,Negative,-2,-6,7.328,7.636,34512,0.087,1461689,0.4,30,5,,264,10,NZ_180709_s06.d,Find by Molecular Feature
1021,2741.424,7.449,100,1369.7047,TRUE,Cpd 1021: 7.449,2742.4218,,1370.2075,Negative,-2,-2,7.411,7.503,980,0.059,8886,0,3,1,,264,10,NZ_180709_s06.d,Find by Molecular Feature
1020,2713.4261,7.448,100,1355.7058,TRUE,Cpd 1020: 7.448,2714.8386,,1356.208,Negative,-2,-2,7.386,7.528,1752,0.074,25067,0.01,5,1,,264,10,NZ_180709_s06.d,Find by Molecular Feature
1019,2735.4036,7.448,96.4,1366.6945,TRUE,Cpd 1019: 7.448,2736.5892,,1367.1985,Negative,-2,-2,7.395,7.511,1265,0.068,15302,0,4,1,,264,10,NZ_180709_s06.d,Find by Molecular Feature
1018,2691.4435,7.448,100,1344.714,TRUE,Cpd 1018: 7.448,2692.7802,0.0041,1345.2162,Negative,-2,-4,7.37,7.544,3045,0.074,69171,0.02,13,3,,264,10,NZ_180709_s06.d,Find by Molecular Feature
1017,5236.6463,7.446,75.1,653.5741,TRUE,Cpd 1017: 7.446,5237.8248,0.0071,653.8227,Negative,-8,-9,7.37,7.519,2194,0.071,28183,0.01,8,2,,264,10,NZ_180709_s06.d,Find by Molecular Feature
1016,5068.635,7.442,96.3,562.1736,TRUE,Cpd 1016: 7.442,5070.9432,0.0201,562.3971,Negative,-3,-9,7.311,7.553,3036,0.08,120823,0.03,19,3,,263,5,NZ_180709_s06.d,Find by Molecular Feature
1015,5106.5797,7.442,73.1,637.3145,TRUE,Cpd 1015: 7.442,5108.7061,0.0306,637.5649,Negative,-3,-8,7.386,7.569,2164,0.088,34047,0.01,11,2,,263,5,NZ_180709_s06.d,Find by Molecular Feature
1014,1697.2141,7.439,78.3,1696.2068,TRUE,Cpd 1014: 7.439,1697.5962,,1696.2068,Negative,-1,-1,7.403,7.469,841,0.046,3136,0,2,1,,263,5,NZ_180709_s06.d,Find by Molecular Feature
1013,1633.7749,7.439,63.4,543.5843,TRUE,Cpd 1013: 7.439,1633.9614,,543.5843,Negative,-3,-3,7.386,7.503,1988,0.057,5464,0,2,1,,263,5,NZ_180709_s06.d,Find by Molecular Feature
1012,4757.5874,7.439,80,593.6914,TRUE,Cpd 1012: 7.439,4759.1453,0.0038,593.9436,Negative,-7,-8,7.295,7.536,1560,0.105,38359,0.01,8,2,,263,5,NZ_180709_s06.d,Find by Molecular Feature
1011,4823.5708,7.432,77,688.0747,TRUE,Cpd 1011: 7.432,4824.1197,0.0182,688.0747,Negative,-6,-7,7.378,7.461,1360,0.054,7218,0,4,2,,262,1,NZ_180709_s06.d,Find by Molecular Feature
1010,5088.6384,7.424,60,564.397,TRUE,Cpd 1010: 7.424,5090.2119,,564.5055,Negative,-9,-9,7.37,7.528,557,0.1,7015,0,4,1,,261,3,NZ_180709_s06.d,Find by Molecular Feature
1009,1366.7453,7.424,67,682.3654,TRUE,Cpd 1009: 7.424,1366.8643,,682.3654,Negative,-2,-2,7.353,7.486,4763,0.071,19064,0.01,2,1,,261,3,NZ_180709_s06.d,Find by Molecular Feature
1008,2352.4363,7.419,76.1,587.1013,TRUE,Cpd 1008: 7.419,2353.3888,0.0042,587.3526,Negative,-2,-4,7.353,7.494,1292,0.068,23903,0.01,9,3,,261,3,NZ_180709_s06.d,Find by Molecular Feature
1007,1601.5317,7.402,58.4,1600.5245,TRUE,Cpd 1007: 7.402,1601.8614,,1600.5245,Negative,-1,-1,7.328,7.436,885,0.055,2909,0,2,1,,260,1,NZ_180709_s06.d,Find by Molecular Feature
1006,5079.625,7.384,51.5,633.9474,TRUE,Cpd 1006: 7.384,5081.9086,0.0294,634.0705,Negative,-7,-8,7.261,7.461,1119,0.082,31851,0.01,12,2,,259,1,NZ_180709_s06.d,Find by Molecular Feature
1005,5120.6097,7.346,50.8,639.0692,TRUE,Cpd 1005: 7.346,5121.1577,0.0239,639.1942,Negative,-7,-9,7.236,7.445,1497,0.114,17374,0,5,3,,258,1,NZ_180709_s06.d,Find by Molecular Feature
1004,2653.4958,7.321,75.4,662.3667,TRUE,Cpd 1004: 7.321,2653.8193,,662.3667,Negative,-4,-4,7.278,7.361,1489,0.056,7221,0,2,1,,257,1,NZ_180709_s06.d,Find by Molecular Feature
1003,5424.669,7.314,61.9,677.0763,TRUE,Cpd 1003: 7.314,5426.9775,,677.4526,Negative,-8,-8,7.228,7.411,796,0.108,16176,0,6,1,,256,3,NZ_180709_s06.d,Find by Molecular Feature
1002,4763.5954,7.312,85,594.4416,TRUE,Cpd 1002: 7.312,4765.6464,0.0201,594.5664,Negative,-3,-9,7.236,7.461,3599,0.086,111685,0.03,25,5,,256,3,NZ_180709_s06.d,Find by Molecular Feature
1001,4801.5758,7.306,80,599.187,TRUE,Cpd 1001: 7.306,4803.231,0.0204,599.4362,Negative,-3,-8,7.236,7.386,1573,0.068,32298,0.01,14,3,,256,3,NZ_180709_s06.d,Find by Molecular Feature
1000,4796.5722,7.289,87,684.2172,TRUE,Cpd 1000: 7.289,4798.5368,0.0198,684.3594,Negative,-3,-8,7.178,7.453,2513,0.077,100927,0.03,20,4,,255,4,NZ_180709_s06.d,Find by Molecular Feature
999,4818.5676,7.287,60,1605.1819,TRUE,Cpd 999: 7.287,4820.4492,,1605.8499,Negative,-3,-3,7.236,7.328,654,0.05,7219,0,5,1,,255,4,NZ_180709_s06.d,Find by Molecular Feature
998,4834.5252,7.285,96.9,689.6401,TRUE,Cpd 998: 7.285,4836.6331,0.0075,689.7829,Negative,-3,-7,7.228,7.386,2122,0.065,62087,0.02,17,3,,255,4,NZ_180709_s06.d,Find by Molecular Feature
997,4835.5379,7.282,52.7,966.1003,TRUE,Cpd 997: 7.282,4836.4669,,966.2993,Negative,-5,-5,7.261,7.311,554,0.033,3150,0,3,1,,255,4,NZ_180709_s06.d,Find by Molecular Feature
996,2959.5185,7.242,100,590.8964,TRUE,Cpd 996: 7.242,2960.9606,0.0038,591.0958,Negative,-2,-6,7.136,7.37,3809,0.099,109043,0.03,19,5,,254,4,NZ_180709_s06.d,Find by Molecular Feature
995,2981.5017,7.237,66.7,1489.7436,TRUE,Cpd 995: 7.237,2982.5808,,1490.2434,Negative,-2,-2,7.17,7.286,789,0.064,6454,0,3,1,,254,4,NZ_180709_s06.d,Find by Molecular Feature
994,639.3655,7.236,66.6,638.3582,TRUE,Cpd 994: 7.236,639.6497,,638.3582,Negative,-1,-1,7.153,7.286,1091,0.068,2941,0,2,1,,254,4,NZ_180709_s06.d,Find by Molecular Feature
993,2653.4944,7.234,91.7,529.6902,TRUE,Cpd 993: 7.234,2654.6043,0.0072,529.8916,Negative,-2,-5,7.145,7.345,3016,0.097,87523,0.02,13,4,,254,4,NZ_180709_s06.d,Find by Molecular Feature
992,2560.3079,7.17,72.1,639.0697,TRUE,Cpd 992: 7.170,2560.6975,,639.0697,Negative,-4,-4,7.045,7.236,1704,0.121,16838,0,2,1,,253,1,NZ_180709_s06.d,Find by Molecular Feature
991,4496.5394,7.158,100,1497.8392,TRUE,Cpd 991: 7.158,4498.5181,,1498.1731,Negative,-3,-3,7.086,7.278,3156,0.085,59681,0.02,6,1,,252,14,NZ_180709_s06.d,Find by Molecular Feature
990,4556.4867,7.158,73.7,1517.8216,TRUE,Cpd 990: 7.158,4558.3492,,1518.4851,Negative,-3,-3,7.103,7.228,1307,0.065,16556,0,5,1,,252,14,NZ_180709_s06.d,Find by Molecular Feature
989,4512.5003,7.158,100,1503.1601,TRUE,Cpd 989: 7.158,4514.6471,0.0164,1503.8292,Negative,-3,-8,7.053,7.253,3484,0.082,94842,0.03,16,4,,252,14,NZ_180709_s06.d,Find by Molecular Feature
988,4519.5251,7.158,98.3,1505.5011,TRUE,Cpd 988: 7.158,4520.9184,,1505.5011,Negative,-3,-3,7.078,7.236,1507,0.079,20831,0.01,5,1,,252,14,NZ_180709_s06.d,Find by Molecular Feature
987,4541.5061,7.158,98.5,1512.8281,TRUE,Cpd 987: 7.158,4542.3829,,1512.8281,Negative,-3,-3,7.111,7.203,849,0.059,6966,0,3,1,,252,14,NZ_180709_s06.d,Find by Molecular Feature
986,4474.5582,7.157,100,1490.5136,TRUE,Cpd 986: 7.157,4476.4186,0.0172,1490.848,Negative,-3,-8,7.003,7.295,6565,0.098,203440,0.06,22,5,,252,14,NZ_180709_s06.d,Find by Molecular Feature
985,4534.4883,7.156,96.5,1510.4888,TRUE,Cpd 985: 7.156,4536.8586,,1510.8225,Negative,-3,-3,7.062,7.236,1876,0.08,35015,0.01,7,1,,252,14,NZ_180709_s06.d,Find by Molecular Feature
984,4550.4529,7.155,80,1515.8104,TRUE,Cpd 984: 7.155,4552.3064,,1516.4761,Negative,-3,-3,7.111,7.211,978,0.061,12840,0,5,1,,252,14,NZ_180709_s06.d,Find by Molecular Feature
983,4452.5636,7.154,100,635.0729,TRUE,Cpd 983: 7.154,4454.7091,0.0118,635.216,Negative,-3,-9,7.003,7.295,73723,0.09,2704224,0.74,53,7,,252,14,NZ_180709_s06.d,Find by Molecular Feature
982,4490.5124,7.154,100,640.4941,TRUE,Cpd 982: 7.154,4492.7917,0.0073,640.637,Negative,-3,-8,6.978,7.336,25699,0.093,996364,0.27,46,6,,252,14,NZ_180709_s06.d,Find by Molecular Feature
981,4475.5399,7.154,100,638.3556,TRUE,Cpd 981: 7.154,4477.0116,,638.3556,Negative,-7,-7,7.07,7.261,4895,0.084,78560,0.02,5,1,,252,14,NZ_180709_s06.d,Find by Molecular Feature
980,4572.4485,7.153,60,1523.1422,TRUE,Cpd 980: 7.153,4574.3533,,1523.4706,Negative,-3,-3,7.095,7.195,638,0.058,7929,0,5,1,,252,14,NZ_180709_s06.d,Find by Molecular Feature
979,4772.5282,7.153,54.2,680.7825,TRUE,Cpd 979: 7.153,4774.4797,,680.9247,Negative,-7,-7,7.07,7.195,822,0.062,6979,0,5,1,,252,14,NZ_180709_s06.d,Find by Molecular Feature
978,4317.5095,7.153,80,615.7794,TRUE,Cpd 978: 7.153,4319.3882,0.0166,615.9207,Negative,-6,-8,7.062,7.253,1662,0.071,36144,0.01,15,3,,252,14,NZ_180709_s06.d,Find by Molecular Feature
977,4528.4573,7.151,84.4,645.9137,TRUE,Cpd 977: 7.151,4530.5771,0.0181,646.1994,Negative,-3,-8,7.086,7.253,2859,0.074,109151,0.03,25,5,,251,3,NZ_180709_s06.d,Find by Molecular Feature
976,4470.5376,7.15,80,637.6419,TRUE,Cpd 976: 7.150,4473.0085,0.0163,638.2133,Negative,-3,-7,7.02,7.236,3423,0.08,37300,0.01,10,2,,251,3,NZ_180709_s06.d,Find by Molecular Feature
975,4734.5941,7.149,80,590.8185,TRUE,Cpd 975: 7.149,4736.5175,0.0221,590.9385,Negative,-7,-8,6.962,7.27,2159,0.105,52624,0.01,10,2,,251,3,NZ_180709_s06.d,Find by Molecular Feature
974,5120.6172,7.134,74.6,730.5095,TRUE,Cpd 974: 7.134,5121.6132,,730.795,Negative,-7,-7,7.028,7.228,892,0.112,13018,0,3,1,,250,1,NZ_180709_s06.d,Find by Molecular Feature
973,2047.3988,7.089,100,681.4583,TRUE,Cpd 973: 7.089,2048.0782,0.0037,681.4583,Negative,-2,-4,7.037,7.195,1700,0.082,36168,0.01,8,3,,249,1,NZ_180709_s06.d,Find by Molecular Feature
972,4452.5556,7.038,64.5,555.5622,TRUE,Cpd 972: 7.038,4454.6688,,555.8119,Negative,-8,-8,6.803,7.086,5561,0.089,108134,0.03,6,1,,248,2,NZ_180709_s06.d,Find by Molecular Feature
971,742.0942,7.033,66.1,741.0859,TRUE,Cpd 971: 7.033,742.0942,0.0021,741.0859,Negative,-1,-1,6.928,7.078,1462,0.118,14916,0,2,1,,248,2,NZ_180709_s06.d,Find by Molecular Feature
970,4455.5619,7.022,70.3,635.5016,TRUE,Cpd 970: 7.022,4456.125,,635.5016,Negative,-7,-7,6.937,7.062,6699,0.064,39171,0.01,3,1,,247,1,NZ_180709_s06.d,Find by Molecular Feature
969,1484.8601,7.013,69.6,1483.8528,TRUE,Cpd 969: 7.013,1485.0533,,1483.8528,Negative,-1,-1,6.937,7.037,2040,0.055,7336,0,2,1,,246,3,NZ_180709_s06.d,Find by Molecular Feature
968,1763.3562,7.013,67.5,880.6708,TRUE,Cpd 968: 7.013,1763.8104,,880.6708,Negative,-2,-2,6.978,7.053,738,0.047,3455,0,2,1,,246,3,NZ_180709_s06.d,Find by Molecular Feature
967,1741.3749,7.011,100,579.4505,TRUE,Cpd 967: 7.011,1742.1391,0.0023,579.4505,Negative,-2,-3,6.862,7.12,2637,0.089,40182,0.01,7,2,,246,3,NZ_180709_s06.d,Find by Molecular Feature
966,1067.2764,6.93,93.5,532.631,TRUE,Cpd 966: 6.930,1067.6787,0.0003,532.631,Negative,-1,-2,6.87,7.003,1135,0.069,12592,0,4,2,,245,1,NZ_180709_s06.d,Find by Molecular Feature
