Show/Hide,Cpd,File,ID Source,Name,Formula,Saturated,RT,m/z,Mass,Score,Score (Lib),Score (DB),Score (MFG),RT Diff (Tgt),"Diff (Tgt, ppm)","Diff (DB, ppm)","Diff (MFG, ppm)",Polarity,Ions,Height,Area,Vol,Hits (DB),Algorithm,Library,Uncertainty,Significance,Quality Score,FIs Conf.,FIs Conf. %,FIs Eval.,Source,Flag Severity (Tgt)
TRUE,1287,SLZ_200313_10.d,,,,,33.244,2062.5943,6190.8048,,,,,,,,,Negative,5,1812,,87408,,Find by Molecular Feature,,,,51.8,,,,,
TRUE,1288,SLZ_200313_10.d,,,,,33.436,2148.5904,6448.7534,,,,,,,,,Negative,13,1071,,88136,,Find by Molecular Feature,,,,46.6,,,,,
TRUE,1289,SLZ_200313_10.d,,,,,33.447,636.3248,7647.9845,,,,,,,,,Negative,12,8417,,730839,,Find by Molecular Feature,,,,46.8,,,,,
TRUE,1290,SLZ_200313_10.d,,,,,33.448,639.5755,7686.996,,,,,,,,,Negative,39,11167,,1306072,,Find by Molecular Feature,,,,56.2,,,,,
TRUE,1291,SLZ_200313_10.d,,,,,33.453,807.0861,6464.7439,,,,,,,,,Negative,61,7566,,1660140,,Find by Molecular Feature,,,,56.7,,,,,
TRUE,1292,SLZ_200313_10.d,,,,,33.457,590.3754,7687.9782,,,,,,,,,Negative,25,4472,,467968,,Find by Molecular Feature,,,,45.8,,,,,
TRUE,1293,SLZ_200313_10.d,,,,,33.468,811.8334,6502.7253,,,,,,,,,Negative,36,10434,,1714949,,Find by Molecular Feature,,,,60,,,,,
TRUE,1294,SLZ_200313_10.d,,,,,33.477,701.1862,7724.1283,,,,,,,,,Negative,13,5458,,574701,,Find by Molecular Feature,,,,47.3,,,,,
TRUE,1295,SLZ_200313_10.d,,,,,33.48,814.4582,6523.7236,,,,,,,,,Negative,11,2302,,257246,,Find by Molecular Feature,,,,37.8,,,,,
TRUE,1296,SLZ_200313_10.d,,,,,33.486,619.9736,3104.9043,,,,,,,,,Negative,4,5674,,174777,,Find by Molecular Feature,,,,33.2,,,,,
TRUE,1297,SLZ_200313_10.d,,,,,33.554,647.978,6489.8523,,,,,,,,,Negative,11,11236,,1238718,,Find by Molecular Feature,,,,64.1,,,,,
TRUE,1298,SLZ_200313_10.d,,,,,33.566,651.9768,6529.8292,,,,,,,,,Negative,28,10972,,1737851,,Find by Molecular Feature,,,,41.3,,,,,
TRUE,1299,SLZ_200313_10.d,,,,,33.572,653.4719,6544.7668,,,,,,,,,Negative,14,6747,,650494,,Find by Molecular Feature,,,,54.1,,,,,
TRUE,1300,SLZ_200313_10.d,,,,,33.573,2068.2593,6207.8086,,,,,,,,,Negative,37,4796,,1238039,,Find by Molecular Feature,,,,65,,,,,
TRUE,1301,SLZ_200313_10.d,,,,,33.577,692.9622,6245.7392,,,,,,,,,Negative,28,6976,,910285,,Find by Molecular Feature,,,,60,,,,,
TRUE,1302,SLZ_200313_10.d,,,,,33.584,1545.4496,3092.9137,,,,,,,,,Negative,5,4535,,190316,,Find by Molecular Feature,,,,44.9,,,,,
TRUE,1303,SLZ_200313_10.d,,,,,33.587,1545.7007,3093.416,,,,,,,,,Negative,4,3956,,191660,,Find by Molecular Feature,,,,60,,,,,
TRUE,1304,SLZ_200313_10.d,,,,,33.589,2104.2274,2105.2346,,,,,,,,,Negative,3,882,,19788,,Find by Molecular Feature,,,,53.3,,,,,
TRUE,1305,SLZ_200313_10.d,,,,,33.589,2075.9202,6230.7825,,,,,,,,,Negative,7,3217,,248949,,Find by Molecular Feature,,,,63.5,,,,,
TRUE,1306,SLZ_200313_10.d,,,,,33.589,694.5431,6259.9534,,,,,,,,,Negative,15,13925,,1455149,,Find by Molecular Feature,,,,67.4,,,,,
TRUE,1307,SLZ_200313_10.d,,,,,33.592,1029.812,6184.9159,,,,,,,,,Negative,11,3470,,275602,,Find by Molecular Feature,,,,35,,,,,
TRUE,1308,SLZ_200313_10.d,,,,,33.593,587.3826,6472.2884,,,,,,,,,Negative,15,9486,,904782,,Find by Molecular Feature,,,,47.9,,,,,
TRUE,1309,SLZ_200313_10.d,,,,,33.593,2163.9372,6494.8335,,,,,,,,,Negative,9,2104,,193356,,Find by Molecular Feature,,,,50.6,,,,,
TRUE,1310,SLZ_200313_10.d,,,,,33.593,2082.9137,6251.7659,,,,,,,,,Negative,9,1891,,189545,,Find by Molecular Feature,,,,51.1,,,,,
TRUE,1311,SLZ_200313_10.d,,,,,33.597,686.3091,6185.8435,,,,,,,,,Negative,71,43530,,7736506,,Find by Molecular Feature,,,,86.1,,,,,
TRUE,1312,SLZ_200313_10.d,,,,,33.598,690.5257,6223.7915,,,,,,,,,Negative,80,39967,,8325220,,Find by Molecular Feature,,,,76,,,,,
TRUE,1313,SLZ_200313_10.d,,,,,33.601,2088.5729,6268.7405,,,,,,,,,Negative,9,2166,,243878,,Find by Molecular Feature,,,,59.8,,,,,
TRUE,1314,SLZ_200313_10.d,,,,,33.603,781.7104,6261.7383,,,,,,,,,Negative,51,15219,,2209826,,Find by Molecular Feature,,,,63,,,,,
TRUE,1315,SLZ_200313_10.d,,,,,33.616,894.0995,895.1068,,,,,,,,,Negative,2,5057,,84975,,Find by Molecular Feature,,,,52.5,,,,,
TRUE,1316,SLZ_200313_10.d,,,,,33.619,538.4825,6473.8293,,,,,,,,,Negative,40,6999,,899053,,Find by Molecular Feature,,,,37.7,,,,,
TRUE,1317,SLZ_200313_10.d,,,,,33.619,590.9784,6511.8328,,,,,,,,,Negative,28,9829,,1664475,,Find by Molecular Feature,,,,59.6,,,,,
TRUE,1318,SLZ_200313_10.d,,,,,33.713,680.2809,6812.882,,,,,,,,,Negative,13,5018,,407216,,Find by Molecular Feature,,,,43.6,,,,,
TRUE,1319,SLZ_200313_10.d,,,,,33.726,714.5154,7155.2273,,,,,,,,,Negative,10,7014,,774611,,Find by Molecular Feature,,,,34.4,,,,,
TRUE,1320,SLZ_200313_10.d,,,,,33.735,760.1976,6850.8437,,,,,,,,,Negative,6,4607,,297856,,Find by Molecular Feature,,,,35.3,,,,,
TRUE,1321,SLZ_200313_10.d,,,,,34.075,758.5338,6835.8661,,,,,,,,,Negative,29,6015,,757097,,Find by Molecular Feature,,,,60,,,,,
TRUE,1322,SLZ_200313_10.d,,,,,34.105,903.1783,1808.3704,,,,,,,,,Negative,8,4757,,213196,,Find by Molecular Feature,,,,68.4,,,,,
TRUE,1323,SLZ_200313_10.d,,,,,34.107,653.7933,6548.0055,,,,,,,,,Negative,13,8698,,967497,,Find by Molecular Feature,,,,47.7,,,,,
TRUE,1324,SLZ_200313_10.d,,,,,34.11,579.8005,1742.4233,,,,,,,,,Negative,22,93148,,10305154,,Find by Molecular Feature,,,,100,,,,,
TRUE,1325,SLZ_200313_10.d,,,,,34.111,889.178,1780.372,,,,,,,,,Negative,9,3649,,201883,,Find by Molecular Feature,,,,54.2,,,,,
TRUE,1326,SLZ_200313_10.d,,,,,34.111,2192.9187,6581.7779,,,,,,,,,Negative,6,1472,,84381,,Find by Molecular Feature,,,,40.1,,,,,
TRUE,1327,SLZ_200313_10.d,,,,,34.112,2182.918,6551.7909,,,,,,,,,Negative,41,4092,,1046093,,Find by Molecular Feature,,,,61.7,,,,,
TRUE,1328,SLZ_200313_10.d,,,,,34.114,1087.4617,3265.4069,,,,,,,,,Negative,6,4603,,164514,,Find by Molecular Feature,,,,35.9,,,,,
TRUE,1329,SLZ_200313_10.d,,,,,34.114,2207.9082,6626.7465,,,,,,,,,Negative,7,1110,,65881,,Find by Molecular Feature,,,,38.6,,,,,
TRUE,1330,SLZ_200313_10.d,,,,,34.116,2204.9085,6617.7472,,,,,,,,,Negative,7,1587,,112593,,Find by Molecular Feature,,,,35,,,,,
TRUE,1331,SLZ_200313_10.d,,,,,34.117,914.1679,1830.3501,,,,,,,,,Negative,6,3217,,126419,,Find by Molecular Feature,,,,60.2,,,,,
TRUE,1332,SLZ_200313_10.d,,,,,34.117,814.9592,6527.7315,,,,,,,,,Negative,13,10346,,863004,,Find by Molecular Feature,,,,60,,,,,
TRUE,1333,SLZ_200313_10.d,,,,,34.118,881.1952,1764.4047,,,,,,,,,Negative,10,24011,,1442881,,Find by Molecular Feature,,,,76.5,,,,,
TRUE,1334,SLZ_200313_10.d,,,,,34.119,722.7566,6513.8365,,,,,,,,,Negative,54,6386,,1656169,,Find by Molecular Feature,,,,68.4,,,,,
TRUE,1335,SLZ_200313_10.d,,,,,34.12,892.1864,1786.3871,,,,,,,,,Negative,8,11445,,634326,,Find by Molecular Feature,,,,65.9,,,,,
TRUE,1336,SLZ_200313_10.d,,,,,34.12,724.5295,6529.8228,,,,,,,,,Negative,73,32585,,6297310,,Find by Molecular Feature,,,,72.7,,,,,
TRUE,1337,SLZ_200313_10.d,,,,,34.121,648.1807,6491.8747,,,,,,,,,Negative,95,63512,,11959072,,Find by Molecular Feature,,,,78,,,,,
TRUE,1338,SLZ_200313_10.d,,,,,34.121,2198.2424,2199.2497,,,,,,,,,Negative,2,2081,,51355,,Find by Molecular Feature,,,,38.1,,,,,
TRUE,1339,SLZ_200313_10.d,,,,,34.121,937.3849,6568.7516,,,,,,,,,Negative,12,4477,,362447,,Find by Molecular Feature,,,,37.3,,,,,
TRUE,1340,SLZ_200313_10.d,,,,,34.122,651.8886,6528.9584,,,,,,,,,Negative,13,56735,,5361192,,Find by Molecular Feature,,,,72.9,,,,,
TRUE,1341,SLZ_200313_10.d,,,,,34.123,2177.9298,6536.8113,,,,,,,,,Negative,9,3973,,333575,,Find by Molecular Feature,,,,60,,,,,
TRUE,1342,SLZ_200313_10.d,,,,,34.123,2203.2298,6612.7112,,,,,,,,,Negative,5,1579,,98480,,Find by Molecular Feature,,,,51.9,,,,,
TRUE,1343,SLZ_200313_10.d,,,,,34.124,655.7699,6567.7711,,,,,,,,,Negative,82,23769,,6717282,,Find by Molecular Feature,,,,73.2,,,,,
TRUE,1344,SLZ_200313_10.d,,,,,34.126,732.9611,6605.7019,,,,,,,,,Negative,56,7865,,1751094,,Find by Molecular Feature,,,,37.7,,,,,
TRUE,1345,SLZ_200313_10.d,,,,,34.127,650.2774,6512.8464,,,,,,,,,Negative,11,11200,,1070259,,Find by Molecular Feature,,,,60,,,,,
TRUE,1346,SLZ_200313_10.d,,,,,34.128,2186.2594,2187.2667,,,,,,,,,Negative,2,2185,,34076,,Find by Molecular Feature,,,,32.2,,,,,
TRUE,1347,SLZ_200313_10.d,,,,,34.129,931.8347,6529.8936,,,,,,,,,Negative,10,7001,,564936,,Find by Molecular Feature,,,,56.8,,,,,
TRUE,1348,SLZ_200313_10.d,,,,,34.129,2195.2393,6588.7536,,,,,,,,,Negative,20,2259,,274712,,Find by Molecular Feature,,,,51,,,,,
TRUE,1349,SLZ_200313_10.d,,,,,34.129,727.0816,6552.7967,,,,,,,,,Negative,14,6870,,619322,,Find by Molecular Feature,,,,37.7,,,,,
TRUE,1350,SLZ_200313_10.d,,,,,34.13,2185.9254,2186.9327,,,,,,,,,Negative,2,2413,,56501,,Find by Molecular Feature,,,,49.7,,,,,
TRUE,1351,SLZ_200313_10.d,,,,,34.17,673.9008,7423.9794,,,,,,,,,Negative,32,11157,,1732754,,Find by Molecular Feature,,,,51.7,,,,,
TRUE,1352,SLZ_200313_10.d,,,,,34.172,745.186,7461.9225,,,,,,,,,Negative,30,13632,,1768504,,Find by Molecular Feature,,,,58.3,,,,,
TRUE,1353,SLZ_200313_10.d,,,,,34.175,2286.6147,6862.8659,,,,,,,,,Negative,6,1195,,52472,,Find by Molecular Feature,,,,35,,,,,
TRUE,1354,SLZ_200313_10.d,,,,,34.176,684.4252,6854.3246,,,,,,,,,Negative,12,8306,,779504,,Find by Molecular Feature,,,,59.6,,,,,
TRUE,1355,SLZ_200313_10.d,,,,,34.185,761.1997,2286.6208,,,,,,,,,Negative,3,4429,,90398,,Find by Molecular Feature,,,,43.4,,,,,
TRUE,1356,SLZ_200313_10.d,,,,,34.187,756.5358,6817.8731,,,,,,,,,Negative,13,3594,,241280,,Find by Molecular Feature,,,,40.1,,,,,
TRUE,1357,SLZ_200313_10.d,,,,,34.191,680.8875,6818.9457,,,,,,,,,Negative,24,10272,,1136992,,Find by Molecular Feature,,,,32.4,,,,,
TRUE,1358,SLZ_200313_10.d,,,,,34.428,722.763,3618.8514,,,,,,,,,Negative,6,4335,,159370,,Find by Molecular Feature,,,,35,,,,,
TRUE,1359,SLZ_200313_10.d,,,,,34.488,650.0763,7161.9143,,,,,,,,,Negative,39,11163,,1639980,,Find by Molecular Feature,,,,55,,,,,
TRUE,1360,SLZ_200313_10.d,,,,,34.493,2396.2824,2397.2895,,,,,,,,,Negative,3,861,,11272,,Find by Molecular Feature,,,,36.8,,,,,
TRUE,1361,SLZ_200313_10.d,,,,,34.493,653.5232,7199.8399,,,,,,,,,Negative,61,6212,,1244905,,Find by Molecular Feature,,,,35,,,,,
TRUE,1362,SLZ_200313_10.d,,,,,34.498,646.6259,7123.9487,,,,,,,,,Negative,30,11679,,975364,,Find by Molecular Feature,,,,67.2,,,,,
TRUE,1363,SLZ_200313_10.d,,,,,34.511,716.8786,7178.8591,,,,,,,,,Negative,12,7951,,844072,,Find by Molecular Feature,,,,38,,,,,
TRUE,1364,SLZ_200313_10.d,,,,,34.526,712.9847,7139.9202,,,,,,,,,Negative,11,6128,,661745,,Find by Molecular Feature,,,,49.8,,,,,
TRUE,1365,SLZ_200313_10.d,,,,,34.621,684.9811,6859.8867,,,,,,,,,Negative,35,8065,,1465746,,Find by Molecular Feature,,,,58.3,,,,,
TRUE,1366,SLZ_200313_10.d,,,,,34.621,2285.2814,6858.8627,,,,,,,,,Negative,17,3906,,486855,,Find by Molecular Feature,,,,73,,,,,
TRUE,1367,SLZ_200313_10.d,,,,,34.626,2321.2518,2322.2591,,,,,,,,,Negative,3,1039,,15623,,Find by Molecular Feature,,,,42.6,,,,,
TRUE,1368,SLZ_200313_10.d,,,,,34.626,765.3077,6896.8338,,,,,,,,,Negative,43,8397,,1106240,,Find by Molecular Feature,,,,60,,,,,
TRUE,1369,SLZ_200313_10.d,,,,,34.628,766.9688,6911.7787,,,,,,,,,Negative,25,20083,,1996270,,Find by Molecular Feature,,,,60.6,,,,,
TRUE,1370,SLZ_200313_10.d,,,,,34.63,2324.5842,6976.7745,,,,,,,,,Negative,9,1072,,75574,,Find by Molecular Feature,,,,37.9,,,,,
TRUE,1371,SLZ_200313_10.d,,,,,34.63,686.4812,6874.8707,,,,,,,,,Negative,88,35524,,8957683,,Find by Molecular Feature,,,,71.5,,,,,
TRUE,1372,SLZ_200313_10.d,,,,,34.63,2312.9242,6941.7943,,,,,,,,,Negative,6,1778,,105403,,Find by Molecular Feature,,,,38.9,,,,,
TRUE,1373,SLZ_200313_10.d,,,,,34.631,682.6854,6836.9248,,,,,,,,,Negative,78,36934,,8050581,,Find by Molecular Feature,,,,73.7,,,,,
TRUE,1374,SLZ_200313_10.d,,,,,34.633,2293.2787,2294.2859,,,,,,,,,Negative,2,3176,,71521,,Find by Molecular Feature,,,,35.8,,,,,
TRUE,1375,SLZ_200313_10.d,,,,,34.635,1718.2062,6876.8539,,,,,,,,,Negative,10,3400,,261818,,Find by Molecular Feature,,,,48,,,,,
TRUE,1376,SLZ_200313_10.d,,,,,34.635,2293.6115,2294.6199,,,,,,,,,Negative,4,2784,,64383,,Find by Molecular Feature,,,,50.6,,,,,
TRUE,1377,SLZ_200313_10.d,,,,,34.636,690.2738,6912.8078,,,,,,,,,Negative,68,18422,,3645105,,Find by Molecular Feature,,,,70.3,,,,,
TRUE,1378,SLZ_200313_10.d,,,,,34.637,677.6223,7464.9249,,,,,,,,,Negative,4,6885,,422114,,Find by Molecular Feature,,,,36.6,,,,,
TRUE,1379,SLZ_200313_10.d,,,,,34.639,771.3017,6950.779,,,,,,,,,Negative,58,6999,,1844632,,Find by Molecular Feature,,,,49.5,,,,,
TRUE,1380,SLZ_200313_10.d,,,,,34.66,673.902,7423.995,,,,,,,,,Negative,9,8873,,637925,,Find by Molecular Feature,,,,35,,,,,
TRUE,1381,SLZ_200313_10.d,,,,,34.673,745.2855,7462.9255,,,,,,,,,Negative,17,11245,,1215431,,Find by Molecular Feature,,,,50.2,,,,,
TRUE,1382,SLZ_200313_10.d,,,,,34.683,741.5906,1485.1958,,,,,,,,,Negative,2,8467,,182535,,Find by Molecular Feature,,,,43,,,,,
TRUE,1383,SLZ_200313_10.d,,,,,34.786,646.8081,2591.2615,,,,,,,,,Negative,2,1807,,65480,,Find by Molecular Feature,,,,34.9,,,,,
TRUE,1384,SLZ_200313_10.d,,,,,34.878,863.3449,1728.7043,,,,,,,,,Negative,2,4805,,53620,,Find by Molecular Feature,,,,36.7,,,,,
TRUE,1385,SLZ_200313_10.d,,,,,34.923,676.0811,7447.9725,,,,,,,,,Negative,88,8543,,2268862,,Find by Molecular Feature,,,,55.7,,,,,
TRUE,1386,SLZ_200313_10.d,,,,,34.927,679.5327,7485.9202,,,,,,,,,Negative,83,10126,,2298120,,Find by Molecular Feature,,,,67.9,,,,,
TRUE,1387,SLZ_200313_10.d,,,,,34.93,681.7153,7509.948,,,,,,,,,Negative,8,4360,,172064,,Find by Molecular Feature,,,,34.8,,,,,
TRUE,1388,SLZ_200313_10.d,,,,,34.939,478.1199,1437.3818,,,,,,,,,Negative,5,4320,,137422,,Find by Molecular Feature,,,,31.6,,,,,
TRUE,1389,SLZ_200313_10.d,,,,,34.946,617.99,7427.9672,,,,,,,,,Negative,10,5125,,413979,,Find by Molecular Feature,,,,32.7,,,,,
TRUE,1390,SLZ_200313_10.d,,,,,34.947,621.3215,7467.945,,,,,,,,,Negative,60,7405,,1472346,,Find by Molecular Feature,,,,41.7,,,,,
TRUE,1391,SLZ_200313_10.d,,,,,34.968,573.3904,7467.1694,,,,,,,,,Negative,12,7472,,582657,,Find by Molecular Feature,,,,39.6,,,,,
TRUE,1392,SLZ_200313_10.d,,,,,34.971,570.4093,7999.8322,,,,,,,,,Negative,13,6533,,550511,,Find by Molecular Feature,,,,52.7,,,,,
TRUE,1393,SLZ_200313_10.d,,,,,34.988,624.3981,7504.8639,,,,,,,,,Negative,13,6127,,592871,,Find by Molecular Feature,,,,35,,,,,
TRUE,1394,SLZ_200313_10.d,,,,,35.045,653.623,7200.9192,,,,,,,,,Negative,18,5872,,575756,,Find by Molecular Feature,,,,37.3,,,,,
TRUE,1395,SLZ_200313_10.d,,,,,35.059,715.2859,7162.9314,,,,,,,,,Negative,11,7053,,658515,,Find by Molecular Feature,,,,40.9,,,,,
TRUE,1396,SLZ_200313_10.d,,,,,35.063,655.163,7217.8623,,,,,,,,,Negative,68,14983,,2502983,,Find by Molecular Feature,,,,79.5,,,,,
TRUE,1397,SLZ_200313_10.d,,,,,35.07,720.6847,7216.8967,,,,,,,,,Negative,16,19606,,2232926,,Find by Molecular Feature,,,,79,,,,,
TRUE,1398,SLZ_200313_10.d,,,,,35.07,650.259,7163.9221,,,,,,,,,Negative,35,6619,,1311440,,Find by Molecular Feature,,,,62.3,,,,,
TRUE,1399,SLZ_200313_10.d,,,,,35.074,713.1895,7141.9703,,,,,,,,,Negative,77,32850,,8603666,,Find by Molecular Feature,,,,78.8,,,,,
TRUE,1400,SLZ_200313_10.d,,,,,35.075,719.1831,7201.8873,,,,,,,,,Negative,59,6859,,1572066,,Find by Molecular Feature,,,,60,,,,,
TRUE,1401,SLZ_200313_10.d,,,,,35.076,1808.9506,7239.8212,,,,,,,,,Negative,26,1273,,273224,,Find by Molecular Feature,,,,46.4,,,,,
TRUE,1402,SLZ_200313_10.d,,,,,35.077,2394.6246,7186.8957,,,,,,,,,Negative,6,2389,,191750,,Find by Molecular Feature,,,,60,,,,,
TRUE,1403,SLZ_200313_10.d,,,,,35.077,716.9849,7179.9183,,,,,,,,,Negative,91,33719,,9679465,,Find by Molecular Feature,,,,80,,,,,
TRUE,1404,SLZ_200313_10.d,,,,,35.078,2427.2676,7284.8246,,,,,,,,,Negative,4,889,,41444,,Find by Molecular Feature,,,,58.3,,,,,
TRUE,1405,SLZ_200313_10.d,,,,,35.082,1789.9737,3581.962,,,,,,,,,Negative,5,2660,,115486,,Find by Molecular Feature,,,,56.9,,,,,
TRUE,1406,SLZ_200313_10.d,,,,,35.089,901.4739,7219.8493,,,,,,,,,Negative,8,6543,,407698,,Find by Molecular Feature,,,,59.5,,,,,
TRUE,1407,SLZ_200313_10.d,,,,,35.107,801.0892,7218.8684,,,,,,,,,Negative,11,13928,,1210812,,Find by Molecular Feature,,,,65.9,,,,,
TRUE,1408,SLZ_200313_10.d,,,,,35.296,2659.0151,7980.067,,,,,,,,,Negative,5,973,,33092,,Find by Molecular Feature,,,,52.5,,,,,
TRUE,1409,SLZ_200313_10.d,,,,,35.296,2673.3336,8023.0226,,,,,,,,,Negative,6,810,,32947,,Find by Molecular Feature,,,,39,,,,,
TRUE,1410,SLZ_200313_10.d,,,,,35.301,670.0743,8052.9786,,,,,,,,,Negative,15,13232,,1110928,,Find by Molecular Feature,,,,60,,,,,
TRUE,1411,SLZ_200313_10.d,,,,,35.303,727.7265,8016.061,,,,,,,,,Negative,50,12944,,1454656,,Find by Molecular Feature,,,,69.4,,,,,
TRUE,1412,SLZ_200313_10.d,,,,,35.308,731.1753,8054.0097,,,,,,,,,Negative,60,10920,,1955747,,Find by Molecular Feature,,,,53.3,,,,,
TRUE,1413,SLZ_200313_10.d,,,,,35.313,612.6975,7978.1384,,,,,,,,,Negative,42,6954,,929047,,Find by Molecular Feature,,,,55.1,,,,,
TRUE,1414,SLZ_200313_10.d,,,,,35.314,673.3331,8092.0485,,,,,,,,,Negative,27,3659,,536070,,Find by Molecular Feature,,,,44.5,,,,,
TRUE,1415,SLZ_200313_10.d,,,,,35.316,665.6697,8000.112,,,,,,,,,Negative,13,4953,,403407,,Find by Molecular Feature,,,,33.3,,,,,
TRUE,1416,SLZ_200313_10.d,,,,,35.317,666.9171,8015.0926,,,,,,,,,Negative,15,20877,,2030965,,Find by Molecular Feature,,,,69.9,,,,,
TRUE,1417,SLZ_200313_10.d,,,,,35.317,2685.6584,8059.997,,,,,,,,,Negative,7,825,,25783,,Find by Molecular Feature,,,,35,,,,,
TRUE,1418,SLZ_200313_10.d,,,,,35.319,1606.7968,8039.0133,,,,,,,,,Negative,29,1162,,149898,,Find by Molecular Feature,,,,60,,,,,
TRUE,1419,SLZ_200313_10.d,,,,,35.319,1335.3318,8018.0345,,,,,,,,,Negative,8,1225,,67693,,Find by Molecular Feature,,,,35,,,,,
TRUE,1420,SLZ_200313_10.d,,,,,35.32,663.7758,7977.397,,,,,,,,,Negative,11,17068,,1550699,,Find by Molecular Feature,,,,76.1,,,,,
TRUE,1421,SLZ_200313_10.d,,,,,35.322,726.3627,8001.0535,,,,,,,,,Negative,32,2466,,256816,,Find by Molecular Feature,,,,38.3,,,,,
TRUE,1422,SLZ_200313_10.d,,,,,35.334,593.3679,594.3751,,,,,,,,,Negative,3,2896,,43969,,Find by Molecular Feature,,,,38.8,,,,,
TRUE,1423,SLZ_200313_10.d,,,,,35.378,639.1556,8322.0735,,,,,,,,,Negative,28,7823,,1056852,,Find by Molecular Feature,,,,44.8,,,,,
TRUE,1424,SLZ_200313_10.d,,,,,35.389,2501.293,7506.8915,,,,,,,,,Negative,14,2882,,319845,,Find by Molecular Feature,,,,52.7,,,,,
TRUE,1425,SLZ_200313_10.d,,,,,35.425,681.167,7503.9239,,,,,,,,,Negative,18,11257,,1171548,,Find by Molecular Feature,,,,41.4,,,,,
TRUE,1426,SLZ_200313_10.d,,,,,35.44,621.5756,7470.9944,,,,,,,,,Negative,8,6317,,463356,,Find by Molecular Feature,,,,55.9,,,,,
TRUE,1427,SLZ_200313_10.d,,,,,35.447,2505.2954,2506.3026,,,,,,,,,Negative,2,1297,,17783,,Find by Molecular Feature,,,,52.9,,,,,
TRUE,1428,SLZ_200313_10.d,,,,,35.447,2518.9466,7559.8616,,,,,,,,,Negative,4,912,,28619,,Find by Molecular Feature,,,,57,,,,,
TRUE,1429,SLZ_200313_10.d,,,,,35.449,2504.9609,2505.9682,,,,,,,,,Negative,3,1815,,37915,,Find by Molecular Feature,,,,41.7,,,,,
TRUE,1430,SLZ_200313_10.d,,,,,35.45,574.6686,8059.4623,,,,,,,,,Negative,12,8616,,664542,,Find by Molecular Feature,,,,44.6,,,,,
TRUE,1431,SLZ_200313_10.d,,,,,35.451,2489.9733,2490.9805,,,,,,,,,Negative,4,3919,,84472,,Find by Molecular Feature,,,,59.1,,,,,
TRUE,1432,SLZ_200313_10.d,,,,,35.451,688.2559,7581.8778,,,,,,,,,Negative,33,4326,,788843,,Find by Molecular Feature,,,,37.4,,,,,
TRUE,1433,SLZ_200313_10.d,,,,,35.452,619.5732,7447.0396,,,,,,,,,Negative,30,25390,,3689190,,Find by Molecular Feature,,,,69.2,,,,,
TRUE,1434,SLZ_200313_10.d,,,,,35.452,2521.602,7567.8419,,,,,,,,,Negative,22,1420,,263188,,Find by Molecular Feature,,,,39.8,,,,,
TRUE,1435,SLZ_200313_10.d,,,,,35.452,676.0838,7447.9957,,,,,,,,,Negative,67,53742,,6241231,,Find by Molecular Feature,,,,67.7,,,,,
TRUE,1436,SLZ_200313_10.d,,,,,35.453,678.081,7469.9749,,,,,,,,,Negative,19,11011,,1090133,,Find by Molecular Feature,,,,60,,,,,
TRUE,1437,SLZ_200313_10.d,,,,,35.455,753.582,7545.8706,,,,,,,,,Negative,54,5845,,1041803,,Find by Molecular Feature,,,,60,,,,,
TRUE,1438,SLZ_200313_10.d,,,,,35.455,682.7825,7521.6879,,,,,,,,,Negative,15,29289,,2861614,,Find by Molecular Feature,,,,71.6,,,,,
TRUE,1439,SLZ_200313_10.d,,,,,35.455,2489.6385,2490.6457,,,,,,,,,Negative,3,4342,,115372,,Find by Molecular Feature,,,,38.1,,,,,
TRUE,1440,SLZ_200313_10.d,,,,,35.457,679.6237,7486.941,,,,,,,,,Negative,17,53194,,4569424,,Find by Molecular Feature,,,,87.7,,,,,
TRUE,1441,SLZ_200313_10.d,,,,,35.458,622.8225,7485.9441,,,,,,,,,Negative,102,31872,,5045808,,Find by Molecular Feature,,,,65.7,,,,,
TRUE,1442,SLZ_200313_10.d,,,,,35.458,2489.3053,2490.3126,,,,,,,,,Negative,3,3380,,104156,,Find by Molecular Feature,,,,60.3,,,,,
TRUE,1443,SLZ_200313_10.d,,,,,35.459,747.4929,7485.0084,,,,,,,,,Negative,31,29547,,3583177,,Find by Molecular Feature,,,,70.5,,,,,
TRUE,1444,SLZ_200313_10.d,,,,,35.459,1879.9602,3761.935,,,,,,,,,Negative,11,2153,,179806,,Find by Molecular Feature,,,,38.2,,,,,
TRUE,1445,SLZ_200313_10.d,,,,,35.459,624.587,7507.1317,,,,,,,,,Negative,12,7210,,516688,,Find by Molecular Feature,,,,55,,,,,
TRUE,1446,SLZ_200313_10.d,,,,,35.461,746.1893,7471.9604,,,,,,,,,Negative,22,5979,,804747,,Find by Molecular Feature,,,,44.3,,,,,
TRUE,1447,SLZ_200313_10.d,,,,,35.462,2509.2812,7530.8653,,,,,,,,,Negative,13,2107,,254367,,Find by Molecular Feature,,,,57.7,,,,,
TRUE,1448,SLZ_200313_10.d,,,,,35.463,2482.3129,7449.9651,,,,,,,,,Negative,13,4094,,253734,,Find by Molecular Feature,,,,60,,,,,
TRUE,1449,SLZ_200313_10.d,,,,,35.463,751.2861,7522.8729,,,,,,,,,Negative,25,24262,,2887676,,Find by Molecular Feature,,,,66.6,,,,,
TRUE,1450,SLZ_200313_10.d,,,,,35.467,625.9844,7523.886,,,,,,,,,Negative,59,16891,,2416297,,Find by Molecular Feature,,,,60,,,,,
